ma_truong,ten_truong,dia_diem,ma_nganh,ten_nganh,to_hop_mon,predicted_diem,newmajor,nam
DVL,Đại học Văn Lang,TP HCM,7229030,Văn học,"C00, D01, D14, D66",17.73,0,2024
DVL,Đại học Văn Lang,TP HCM,7720101,Y khoa,"A00, B00, D08, D12",22.74,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7480202,An toàn thông tin,"A00, A01",25.43,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7620112,Bảo vệ thực vật,"B00, B08, D07",19.29,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7620302,Bệnh học thủy sản,"A00, B00, B08, D07",19.33,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7620105,Chăn nuôi,"A00, A02, B00, B08",15.79,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7310201,Chính trị học,"C00, C19, D14, D15",23.98,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7420201T,Công nghệ sinh học (Chương trình tiên tiến),"A01, B08, D07",21.34,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7540105,Công nghệ chế biến thủy sản,"A00, A01, B00, D07",19.4,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7480201,Công nghệ thông tin,"A00, A01",22.72,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7510401C,Công nghệ kỹ thuật hoá học (Chương trình chất lượng cao),"A01, B08, D07",20.81,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7480201H,Công nghệ thông tin (Đào tạo tại Khu Hòa An),"A00, A01",22.35,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7420201,Công nghệ sinh học,"A00, B00, B08, D07",19.05,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7480201C,Công nghệ thông tin (CTCLC),"A01, D01, D07",25.45,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7540104,Công nghệ sau thu hoạch,"A00, A01, B00, D07",19.4,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7620113,Công nghệ rau hoa quả và cảnh quan,"A00, B00, B08, D07",16.52,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7540101C,Công nghệ thực phẳm,"A01, B08, D07",19.37,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7540101,Công nghệ thực phẩm,"A00, A01, B00, D07",20.76,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7510401,Công nghệ kỹ thuật hoá học,"A00, A01, B00, D07",22.84,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7460112,ĐH Toán ứng dụng,"A00, A01, A02, B00",23.22,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7620301,ĐH Nuôi trồng thủy sản,"A00, B00, B08, D07",17.31,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7140202,Giáo dục Tiểu học,"A00, C01, D01, D03",24.35,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7140206,Giáo dục Thể chất,"T00, T01, T06",23.32,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7140204,Giáo dục Công dân,"C00, D14, D15, D19",26.37,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7480104,Hệ thống thông tin,"A00, A01",23.99,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7720203,Hoá dược,"A00, B00, C02, D07",24.48,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7440112,Hóa học,"A00, B00, C02, D07",23.18,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7340301,Kế toán,"A00, A01, C02, D01",23.95,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7620110,Khoa học cây trồng,"A02, B00, B08, D07",16.04,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7620103,Khoa học đất,"A00, B00, B08, D07",16.57,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7480101,Khoa học máy tính,"A00, A01",23.27,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7440301,Khoa học môi trường,"A00, A02, B00, D07",21.47,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7340302,Kiểm toán,"A00, A01, C02, D01",24.46,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7580101,Kiến trúc,"V00, V01, V02, V03",19.4,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7340121,Kinh doanh thương mại,"A00, A01, C02, D01",25.93,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7620114H,Kinh doanh nông nghiệp (Đào tạo tại Khu Hòa An),"A00, A01, C02, D01",16.98,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7340120C,Kinh doanh quốc tế (Chương trình chất lượng cao),"A01, D01, D07",23.81,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7620115H,Kinh tế nông nghiệp (Đào tạo tại Khu Hòa An),"A00, A01, C02, D01",19.28,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7310101,Kinh tế,"A00, A01, C02, D01",25.86,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7620115,Kinh tế nông nghiệp,"A00, A01, C02, D01",18.67,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7850102,Kinh tế tài nguyên thiên nhiên,"A00, A01, C02, D01",22.88,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7580205,Kỹ thuật xây dựng công trình giao thông,"A00, A01",20.07,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7520201,Kỹ thuật điện,"A00, A01, D07",20.49,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7520309,Kỹ thuật vật liệu,"A00, A01, B00, D07",19.91,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7480103,Kỹ thuật phần mềm,"A00, A01",23.8,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7580213,Kỹ thuật cấp thoát nước,"A00, A01, B00, D07",18.77,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7520216C,Kỹ thuật điều khiển và tự động hóa chất lượng cao,"A01, D01, D07",23.73,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7520103,Kỹ thuật cơ khí,"A00, A01",23.39,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7520114,Kỹ thuật cơ điện tử,"A00, A01",22.34,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7520201C,Kỹ thuật Điện (CTCLC),"A01, D01, D07",21.91,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7580201C,Kỹ thuật xây dựng (Chương trình chất lượng cao),"A01, D01, D07",19.05,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7580202,Kỹ thuật xây dựng công trình thủy,"A00, A01",19.31,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7480106,Kỹ thuật máy tính,"A00, A01",23.83,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7580201,Kỹ thuật xây dựng,"A00, A01",18.67,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7510605,Logistics và Quản lý chuỗi cung ứng,"A00, A01, D01",21.27,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7380101H,Luật (Chuyên ngành Luật Hành chính); Học tại khu Hòa An - Tỉnh Hậu Giang,"A00, C00, D01, D03",23.54,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7380107,Luật kinh tế,"A00, C00, D01, D03",24.34,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7480102,Mạng máy tính và truyền thông dữ liệu,"A00, A01",24.34,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7340115,Marketing,"A00, A01, C02, D01",26.44,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7380101,Ngành Luật,"A00, C00, D01, D03",24.7,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7480103C,Ngành Kỹ thuật phần mềm (Hệ đại học Chất lượng cao),"A01, D01, D07",21.85,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7520216,Ngành Kỹ thuật điều khiển & Tự động hóa,"A00, A01",22.89,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7340120,Ngành Kinh doanh quốc tế,"A00, A01, C02, D01",26.31,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7520320,Ngành Kỹ thuật môi trường,"A00, A01, B00, D07",19.49,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7520207,Ngành Kỹ thuật điện tử truyền thông,"A00, A01",24.06,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7220201C,Ngôn ngữ Anh (CTCLC),"D01, D14, D15",22.76,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7220201,Ngôn ngữ Anh,"D01, D14, D15",20.4,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7220203,Ngôn ngữ Pháp,"D01, D03, D14, D64",20.59,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7220201H,Ngôn ngữ Anh (Đào tạo tại Khu Hòa An),"D01, D14, D15",22.32,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7620109,Nông học,"B00, B08, D07",17.19,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7620301T,Nuôi trồng thuỷ sản (chương trình tiên tiến),"A01, B08, D07",17.52,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7810103C,Quản trị dịch vụ du lịch và lữ hành,"A01, D01, D07",22.94,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7340101H,Quản trị kinh doanh (Đào tạo tại Khu Hòa An),"A00, A01, C02, D01",23.78,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7850101,Quản lý tài nguyên và môi trường,"A00, A01, B00, D07",19.88,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7810103,Quản trị dịch vụ du lịch và lữ hành,"A00, A01, C02, D01",24.3,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7340101,Quản trị Kinh doanh,"A00, A01, C02, D01",24.31,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7510601,Quản lý công nghiệp,"A00, A01, D01",21.78,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7850103,Quản lý đất đai,"A00, A01, B00, D07",20.09,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7340101C,Quản trị kinh doanh,"A01, D01, D07",21.55,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7620305,Quản lý thủy sản,"A00, B00, B08, D07",20.13,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7580105,Quy hoạch vùng và đô thị,"A00, A01, B00, D07",19.63,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7420101,Sinh hoc,"A02, B00, B03, B08",20.9,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7420203,Sinh học ứng dụng,"A00, A01, B00, B08",20.67,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7140209,Sư phạm Toán học,"A00, B01, B08, D07",26.35,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7140211,Sư phạm Vật lý,"A00, A01, D01, D07",25.2,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7140219,Sư phạm Địa lý,"C00, C04, D15, D44",26.58,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7140233,Sư phạm Tiếng Pháp,"D01, D03, D14, D64",23.3,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7140213,Sư phạm Sinh học,"B00, B08",23.36,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7140231,Sư phạm Tiếng Anh,"D01, D14, D15",25.24,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7140210,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học),"A00, A01, D01, D07",24.74,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7140212,Sư phạm Hóa học,"A00, B00, D07, D24",26.79,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7140218,Sư phạm Lịch sử,"C00, D14, D64",27.42,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7140217,Sư phạm Ngữ văn,"C00, D14, D15",26.07,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7340201,Tài chính – Ngân hàng,"A00, A01, C02, D01",24.44,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7340201C,Tài chính – Ngân hàng (Chương trình chất lượng cao),"A01, D01, D07",25.1,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7460201,Thống kê,"A00, A01, A02, B00",22.16,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7320201,Thông tin - thư viện,"A01, D01, D03, D29",21.45,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7640101,Thú y,"A02, B00, B08, D07",23.55,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7229001,Triết học,"C00, C19, D14, D15",27.29,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7320104,Truyền thông đa phương tiện,"A00, A01, D01",24.52,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7229030,Văn học,"C00, D01, D14, D15",22.41,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7520401,Vật lý kỹ thuật,"A00, A01, B00, D07",18.04,0,2024
TCT,Đại học Cần Thơ,Cần Thơ,7310301,Xã hội học,"A01, C00, C19, D01",20.81,0,2024
DTL,Đại học Thăng Long,Hà Nội,7480201,Công nghệ thông tin,"A00, A01",22.72,0,2024
DTL,Đại học Thăng Long,Hà Nội,7720301,Điều dưỡng,B00,20.92,0,2024
DTL,Đại học Thăng Long,Hà Nội,7340301,Kế toán,"A00, A01, D01, D07",21.76,0,2024
DTL,Đại học Thăng Long,Hà Nội,7480101,Khoa học máy tính,"A00, A01",23.27,0,2024
DTL,Đại học Thăng Long,Hà Nội,7340106,Kinh tế quốc tế,"A00, A01, D01, D07",27.12,0,2024
DTL,Đại học Thăng Long,Hà Nội,7510605,Logistics và Quản lý chuỗi cung ứng,"A00, A01, D01, D07",21.9,0,2024
DTL,Đại học Thăng Long,Hà Nội,7380107,Luật kinh tế,"A00, A01, C00, D01",19.95,0,2024
DTL,Đại học Thăng Long,Hà Nội,7340115,Marketing,"A00, A01, D01, D07",23.57,0,2024
DTL,Đại học Thăng Long,Hà Nội,7220201,Ngôn ngữ Anh,"D01, D78, D90",23.29,0,2024
DTL,Đại học Thăng Long,Hà Nội,7220209,Ngôn ngữ Nhật,"D01, D06, D78, D90",23.29,0,2024
DTL,Đại học Thăng Long,Hà Nội,7220204,Ngôn ngữ Trung Quốc,"D01, D04, D78, D90",25.4,0,2024
DTL,Đại học Thăng Long,Hà Nội,7220210,Ngôn ngữ Hàn Quốc,"D01, D78, D90",24.84,0,2024
DTL,Đại học Thăng Long,Hà Nội,7340101,Quản trị Kinh doanh,"A00, A01, D01, D07",21.11,0,2024
DTL,Đại học Thăng Long,Hà Nội,7810201,Quản trị khách sạn,"A00, A01, D01, D07",25.25,0,2024
DTL,Đại học Thăng Long,Hà Nội,7810103,Quản trị dịch vụ du lịch và lữ hành,"A00, A01, D01, D07",23.55,0,2024
DTL,Đại học Thăng Long,Hà Nội,7340201,Tài chính – Ngân hàng,"A00, A01, D01, D07",21.62,0,2024
DTL,Đại học Thăng Long,Hà Nội,7210403,Thiết kế đồ họa,"H00, H01, H04, V00",17.81,0,2024
DTL,Đại học Thăng Long,Hà Nội,7340122,Thương mại điện tử,"A00, A01, D01, D07",26.48,0,2024
DTL,Đại học Thăng Long,Hà Nội,7480207,Trí tuệ nhân tạo,"A00, A01",22.02,0,2024
DTL,Đại học Thăng Long,Hà Nội,7320104,Truyền thông đa phương tiện,"A00, A01, C00, D01",20.73,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,7850201,Bảo hộ lao động,"A00, A01, B00, D07",20.78,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,7760101,Công tác xã hội,"A01, C00, C01, D01",24.05,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,FA7420201,Công nghệ sinh học - Chất lượng cao giảng dạy 100% tiếng Anh,"B00, D08",24.09,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,7420201,Công nghệ sinh học,"A00, B00, D08",23.05,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,F7420201,Công nghệ sinh học - Chất lượng cao giảng dạy bằng tiếng Anh - Việt,"A00, B00, D08",24.54,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,7510406,Công nghệ kỹ thuật Môi trường,"A00, A01, B00, D07",22.15,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,FA7340301,Kế toán (chuyên ngành: Kế toán quốc tế) - Chất lượng cao giảng dạy 100% tiếng Anh,"A01, D01",25.4,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,F7340301,Kế toán - Chất lượng cao,"A00, A01, C00, D01",26.68,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,N7340301,Kế toán -Chương trình học 02 năm đầu tại Nha Trang,"A00, A01, C01, D01",22.68,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,K7340301,"Kế toán (song bằng 3+1) Đại học West of England, Bristol (Vương Quốc Anh)","A01, D01",26.29,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,K7480101T,Khoa học máy tính (đơn bằng 2+2) - Chương trình liên kết Đại học Kỹ thuật Ostrava (CH Séc),"A01, D01",26.29,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,7440301,Khoa học môi trường,"A00, A01, B00, D07",21.1,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,7580101,Kiến trúc,"V00, V01",23.96,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,F7580101,Kiến trúc - Chất lượng cao,"A01, C01, V00, V01",23.55,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,7520201,Kỹ thuật điện,"A00, A01, C01",25.34,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,N7480103,Kỹ thuật phần mềm,"A00, A01, D01",23.35,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,7580201,Kỹ thuật xây dựng,"A00, A01, C01",20.11,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,FA7580201,Kỹ thuật xây dựng - Chất lượng cao giảng dạy 100% tiếng Anh,"A00, A01",24.04,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,F7580201,Kỹ thuật xây dựng - Chất lượng cao giảng dạy bằng tiếng Anh - Việt,"A00, A01, C01",25.48,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,K7580201,"Kỹ thuật xây dựng (song bằng, 2+2) - Chương trình liên kết Đại học La Trobe (Úc)",A01,25.21,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,F7520201,Kỹ thuật điện -Chất lượng cao giảng dạy bằng tiếng Anh - Việt,"A00, A01, C01",25.64,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,7580205,Kỹ thuật xây dựng công trình giao thông,"A00, A01, C01",21.53,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,7520301,Kỹ thuật hóa học,"A00, B00, D07",24.47,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,K7520201,"Kỹ thuật điện – điện tử (song bằng 2,5+1,5) Đại học khoa học ứng dụng Saxion (Hà Lan)","A00, A01",25.84,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,F7520216,Kỹ thuật điều khiển và tự động hóa (Chất lượng cao),"A00, A01, C01",23.37,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,7520114,Kỹ thuật cơ điện tử,"A00, A01, C01",23.87,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,FA7520216,Kỹ thuật điều khiển và tự động hóa - Chất lượng cao giảng dạy 100% tiếng Anh,"A00, A01",24.04,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,F7520207,Kỹ thuật điện tử - viễn thông - Chất lượng cao giảng dạy bằng tiếng Anh - Việt,"A00, A01, C01",23.99,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,F7520301,Kỹ thuật Hóa học - Chất lượng cao,"A00, B00, D07",24.21,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,N7380101,Luật -Chương trình 02 năm đầu học tại Nha Trang,"A00, A01, C00, D01",22.14,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,F7380101,Luật - Chất lượng cao giảng dạy bằng tiếng Anh - Việt,"A00, A01, C01, D01",25.94,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,N7340115,Marketing -Chương trình 02 năm đầu học tại Nha Trang,"A00, A01, D01",24.36,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,7520207,Ngành Kỹ thuật điện tử truyền thông,"A00, A01, C01",26.95,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,N7220201,Ngôn ngữ Anh -Chương trình 02 năm đầu học tại Nha Trang,"D01, D11",24.4,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,FA7220201,Ngôn ngữ Anh -Chất lượng cao giảng dạy 100% tiếng Anh,D01,25.15,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,F7340101N,Quản trị kinh doanh (Chuyên ngành: Quản trị nhà hàng - khách sạn) - Chất lượng cao giảng dạy bằng tiếng Anh - Việt,"A00, A01, D01",28.51,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,7810301G,Quản lý thể dục thể thao (ngành Golf),"A01, D01, T00, T01",22.1,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,7580302,Quản lý xây dựng,"A00, A01, C01",22.01,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,7340408,Quan hệ lao động (CN Quản lý Quan hệ lao động. CN Hành vi tổ chức),"A00, A01, C01, D01",21.34,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,K7340101N,Quản trị nhà hàng khách sạn (song bằng 2.5+1.5) -Chương trình liên kết Đại học Taylor’s-Malaysia; Chương trình liên kết (song bằng 2+2) Đại học Southern Cross-Úc,"A01, D01",25.41,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,K7340101,Quản trị kinh doanh (song bằng 2+2) - Chương trình liên kết Đại học kinh tế Praha-Cộng hòa Séc; Đại học Saimaa-Phần Lan,"A01, D01",25.41,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,N7340101N,Quản trị kinh doanh. Chuyên ngành: Quản trị nhà hàng - khách sạn -Chương trình 02 năm đầu học tại Nha Trang,"A00, A01, D01",26.47,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,FA7340101N,Quản trị kinh doanh (Chuyên ngành: Quản trị nhà hàng - khách sạn) - Chất lượng cao giảng dạy 100% tiếng Anh,"A01, D01",25.48,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,7580105,Quy hoạch vùng và đô thị,"A00, A01, V00, V01",23.63,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,K7340201X,"Tài chính và kiểm soát (song bằng, 3+1) - Chương trình liên kết Đại học Khoa học ứng dụng Saxion (Hà Lan)","A01, D01",26.29,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,FA7340201,Tài chính ngân hàng - học bằng tiếng Anh,"A01, D01",25.48,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,7580108,Thiết kế nội thất,"H02, H03, V00, V01",27.35,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,7210404,Thiết kế thời trang,"H00, H01, H02, H03",22.94,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,F7210403,Thiết kế đồ họa - Chất lượng cao giảng dạy bằng tiếng Anh - Việt,"H00, H01, H02, H03",24.0,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,7460201,Thống kê,"A00, A01",23.78,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,F7310630Q,Việt Nam học (Chuyên ngành: Du lịch và Quản lý du lịch)- Chất lượng cao giảng dạy bằng tiếng Anh - Việt,"D01, D11",27.93,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,FA7310630Q,Việt Nam học (Chuyên ngành Du lịch và Quản lý du lịch),"A01, D01",25.07,0,2024
DTT,Đại học Tôn Đức Thắng,TP HCM,N7310630,Việt Nam học (Chuyên ngành Du lịch và Lữ hành),"A01, C00, C01, D01",22.86,0,2024
SGD,Đại học Sài Gòn,TP HCM,7510301,"Công nghệ kỹ thuật điện, điện tử",A01,23.21,0,2024
SGD,Đại học Sài Gòn,TP HCM,7480201CLC,Công nghệ thông tin (chương trình chất lượng cao),"A00, A01",24.63,0,2024
SGD,Đại học Sài Gòn,TP HCM,7510406,Công nghệ kỹ thuật Môi trường,A00,18.25,0,2024
SGD,Đại học Sài Gòn,TP HCM,7510301,"Công nghệ kỹ thuật điện, điện tử",A00,19.51,0,2024
SGD,Đại học Sài Gòn,TP HCM,7510406,Công nghệ kỹ thuật Môi trường,B00,18.26,0,2024
SGD,Đại học Sài Gòn,TP HCM,7480201,Công nghệ thông tin,"A00, A01",22.72,0,2024
SGD,Đại học Sài Gòn,TP HCM,7460112,ĐH Toán ứng dụng,A01,24.51,0,2024
SGD,Đại học Sài Gòn,TP HCM,7460112,ĐH Toán ứng dụng,A00,22.61,0,2024
SGD,Đại học Sài Gòn,TP HCM,7510302,Điện tử - viễn thông,A00,19.31,0,2024
SGD,Đại học Sài Gòn,TP HCM,7510302,Điện tử - viễn thông,A01,23.48,0,2024
SGD,Đại học Sài Gòn,TP HCM,7810101,Du lịch,"C00, D01",22.85,0,2024
SGD,Đại học Sài Gòn,TP HCM,7140201,Giáo dục Mầm non,"M01, M02",22.23,0,2024
SGD,Đại học Sài Gòn,TP HCM,7140205,Giáo dục Chính trị,"C00, C19",26.7,0,2024
SGD,Đại học Sài Gòn,TP HCM,7140202,Giáo dục Tiểu học,D01,25.55,0,2024
SGD,Đại học Sài Gòn,TP HCM,7340301,Kế toán,D01,22.06,0,2024
SGD,Đại học Sài Gòn,TP HCM,7340301,Kế toán,C01,22.93,0,2024
SGD,Đại học Sài Gòn,TP HCM,7440301,Khoa học môi trường,A00,18.97,0,2024
SGD,Đại học Sài Gòn,TP HCM,7440301,Khoa học môi trường,B00,18.87,0,2024
SGD,Đại học Sài Gòn,TP HCM,7520201,Kỹ thuật điện,A00,18.92,0,2024
SGD,Đại học Sài Gòn,TP HCM,7480103,Kỹ thuật phần mềm,"A00, A01",23.8,0,2024
SGD,Đại học Sài Gòn,TP HCM,7520201,Kỹ thuật điện,A01,21.2,0,2024
SGD,Đại học Sài Gòn,TP HCM,7380101,Ngành Luật,D01,23.78,0,2024
SGD,Đại học Sài Gòn,TP HCM,7340120,Ngành Kinh doanh quốc tế,D01,23.22,0,2024
SGD,Đại học Sài Gòn,TP HCM,7380101,Ngành Luật,C03,23.02,0,2024
SGD,Đại học Sài Gòn,TP HCM,7340120,Ngành Kinh doanh quốc tế,A01,24.68,0,2024
SGD,Đại học Sài Gòn,TP HCM,7520207,Ngành Kỹ thuật điện tử truyền thông,A01,21.09,0,2024
SGD,Đại học Sài Gòn,TP HCM,7520207,Ngành Kỹ thuật điện tử truyền thông,A00,20.2,0,2024
SGD,Đại học Sài Gòn,TP HCM,7220201,Ngôn ngữ Anh,D01,19.97,0,2024
SGD,Đại học Sài Gòn,TP HCM,7340406,Quản trị văn phòng,C04,23.56,0,2024
SGD,Đại học Sài Gòn,TP HCM,7140114,Quản lý giáo dục,C04,23.39,0,2024
SGD,Đại học Sài Gòn,TP HCM,7340406,Quản trị văn phòng,D01,23.71,0,2024
SGD,Đại học Sài Gòn,TP HCM,7340101,Quản trị Kinh doanh,D01,22.09,0,2024
SGD,Đại học Sài Gòn,TP HCM,7340101,Quản trị Kinh doanh,A01,20.54,0,2024
SGD,Đại học Sài Gòn,TP HCM,7140114,Quản lý giáo dục,D01,23.77,0,2024
SGD,Đại học Sài Gòn,TP HCM,7310601,Quốc tế học,D01,22.67,0,2024
