ma_truong,ten_truong,dia_diem,ma_nganh,ten_nganh,diem,to_hop_mon,hoc_phi
DTT,Đại học Tôn Đức Thắng,TP HCM,7460201,Thống kê,24.0,"A00, A01","0",
DTT,Đại học Tôn Đức Thắng,TP HCM,F7310630Q,Việt Nam học (Chuyên ngành: Du lịch và Quản lý du lịch)- Chất lượng cao giảng dạy bằng tiếng Anh - Việt,28.0,"D01, D11","0",
DTT,Đại học Tôn Đức Thắng,TP HCM,7310630Q,Việt Nam học (Chuyên ngành Du lịch và Quản lý du lịch),32.75,"A01, C00, C01, D01","0",
DTT,Đại học Tôn Đức Thắng,TP HCM,FA7310630Q,Việt Nam học (Chuyên ngành Du lịch và Quản lý du lịch),24.0,"A01, D01","0",
DTT,Đại học Tôn Đức Thắng,TP HCM,N7310630,Việt Nam học (Chuyên ngành Du lịch và Lữ hành),25.0,"A01, C00, C01, D01","0",
DTT,Đại học Tôn Đức Thắng,TP HCM,7310630,Việt Nam học,31.75,"A01, C00, C01, D01","0",
DTT,Đại học Tôn Đức Thắng,TP HCM,7310301,Xã hội học,29.25,"A01, C00, C01, D01","0",
SGD,Đại học Sài Gòn,TP HCM,7510301,"Công nghệ kỹ thuật điện, điện tử",21.3,A01,"0",
SGD,Đại học Sài Gòn,TP HCM,7510406,Công nghệ kỹ thuật Môi trường,16.1,A00,"0",
SGD,Đại học Sài Gòn,TP HCM,7510301,"Công nghệ kỹ thuật điện, điện tử",21.3,A00,"0",
SGD,Đại học Sài Gòn,TP HCM,7510406,Công nghệ kỹ thuật Môi trường,16.1,B00,"0",
SGD,Đại học Sài Gòn,TP HCM,7480201,Công nghệ thông tin,23.2,"A00, A01","0",
SGD,Đại học Sài Gòn,TP HCM,7460112,ĐH Toán ứng dụng,19.81,A01,"0",
SGD,Đại học Sài Gòn,TP HCM,7460112,ĐH Toán ứng dụng,19.81,A00,"0",
SGD,Đại học Sài Gòn,TP HCM,7510302,Điện tử - viễn thông,20.4,A00,"0",
SGD,Đại học Sài Gòn,TP HCM,7510302,Điện tử - viễn thông,20.4,A01,"0",
SGD,Đại học Sài Gòn,TP HCM,7140201,Giáo dục Mầm non,18.5,"M01, M02","0",
SGD,Đại học Sài Gòn,TP HCM,7140205,Giáo dục Chính trị,21.25,"C00, C19","0",
SGD,Đại học Sài Gòn,TP HCM,7140202,Giáo dục Tiểu học,22.8,D01,"0",
SGD,Đại học Sài Gòn,TP HCM,7340301,Kế toán,22.48,D01,"0",
SGD,Đại học Sài Gòn,TP HCM,7340301,Kế toán,22.48,C01,"0",
SGD,Đại học Sài Gòn,TP HCM,7440301,Khoa học môi trường,17.0,A00,"0",
SGD,Đại học Sài Gòn,TP HCM,7440301,Khoa học môi trường,17.0,B00,"0",
SGD,Đại học Sài Gòn,TP HCM,7520201,Kỹ thuật điện,19.25,A00,"0",
SGD,Đại học Sài Gòn,TP HCM,7480103,Kỹ thuật phần mềm,23.75,"A00, A01","0",
SGD,Đại học Sài Gòn,TP HCM,7520201,Kỹ thuật điện,19.25,A01,"0",
SGD,Đại học Sài Gòn,TP HCM,7380101,Ngành Luật,23.35,D01,"0",
SGD,Đại học Sài Gòn,TP HCM,7340120,Ngành Kinh doanh quốc tế,24.55,D01,"0",
SGD,Đại học Sài Gòn,TP HCM,7380101,Ngành Luật,23.35,C03,"0",
SGD,Đại học Sài Gòn,TP HCM,7340120,Ngành Kinh doanh quốc tế,24.55,A01,"0",
SGD,Đại học Sài Gòn,TP HCM,7520207,Ngành Kỹ thuật điện tử truyền thông,15.25,A01,"0",
SGD,Đại học Sài Gòn,TP HCM,7520207,Ngành Kỹ thuật điện tử truyền thông,15.25,A00,"0",
SGD,Đại học Sài Gòn,TP HCM,7220201,Ngôn ngữ Anh,24.29,D01,"0",
SGD,Đại học Sài Gòn,TP HCM,7340406,Quản trị văn phòng,24.18,C04,"0",
SGD,Đại học Sài Gòn,TP HCM,7140114,Quản lý giáo dục,22.1,C04,"0",
SGD,Đại học Sài Gòn,TP HCM,7340406,Quản trị văn phòng,24.18,D01,"0",
SGD,Đại học Sài Gòn,TP HCM,7340101,Quản trị Kinh doanh,24.26,D01,"0",
SGD,Đại học Sài Gòn,TP HCM,7340101,Quản trị Kinh doanh,24.26,A01,"0",
SGD,Đại học Sài Gòn,TP HCM,7140114,Quản lý giáo dục,22.1,D01,"0",
SGD,Đại học Sài Gòn,TP HCM,7310601,Quốc tế học,21.18,D01,"0",
SGD,Đại học Sài Gòn,TP HCM,7140221,Sư phạm Âm nhạc,24.0,N01,"0",
SGD,Đại học Sài Gòn,TP HCM,7140218,Sư phạm Lịch sử,22.5,C00,"0",
SGD,Đại học Sài Gòn,TP HCM,7140209,Sư phạm Toán học,25.18,A00,"0",
SGD,Đại học Sài Gòn,TP HCM,7140209,Sư phạm Toán học,25.18,A01,"0",
SGD,Đại học Sài Gòn,TP HCM,7140231,Sư phạm Tiếng Anh,24.96,D01,"0",
SGD,Đại học Sài Gòn,TP HCM,7140212,Sư phạm Hóa học,24.98,A00,"0",
SGD,Đại học Sài Gòn,TP HCM,7140219,Sư phạm Địa lý,22.9,"C00, C04","0",
SGD,Đại học Sài Gòn,TP HCM,7140222,Sư phạm Mỹ thuật,18.25,H00,"0",
SGD,Đại học Sài Gòn,TP HCM,7140211,Sư phạm Vật lý,24.48,A00,"0",
SGD,Đại học Sài Gòn,TP HCM,7140249,Sư phạm Lịch sử - Địa lý,21.75,C00,"0",
SGD,Đại học Sài Gòn,TP HCM,7140217,Sư phạm Ngữ văn,24.25,C00,"0",
SGD,Đại học Sài Gòn,TP HCM,7140247,Sư phạm khoa học tự nhiên,22.55,"A00, B00","0",
SGD,Đại học Sài Gòn,TP HCM,7140213,Sư phạm Sinh học,20.1,B00,"0",
SGD,Đại học Sài Gòn,TP HCM,7340201,Tài chính – Ngân hàng,22.7,C01,"0",
SGD,Đại học Sài Gòn,TP HCM,7340201,Tài chính – Ngân hàng,22.7,D01,"0",
SGD,Đại học Sài Gòn,TP HCM,7310401,Tâm lý học,22.15,D01,"0",
SGD,Đại học Sài Gòn,TP HCM,7320201,Thông tin - thư viện,20.1,"C04, D01","0",
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7480201,Công nghệ thông tin,24.75,"A00, A01, D07","0",
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7480201QT,Công nghệ thông tin (CT Chất lượng cao Công nghệ thông tin Việt - Anh),23.3,"A00, A01, D01, D07","0",
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7510104,Công nghệ Kỹ thuật Giao thông,18.0,"A00, A01, D01, D07","0",
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7460112,ĐH Toán ứng dụng,16.4,"A00, A01, D01, D07","0",
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7340301QT,Kế toán (Chương trình chất lượng cao Kế toán tổng hợp Việt - Anh),19.6,"A00, A01, D01, D07","0",
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7340301,Kế toán,23.55,"A00, A01, D01, D07","0",
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7840101,Khai thác vận tải,21.95,"A00, A01, D01, D07","0",
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7580301QT,Kinh tế xây dựng (Chương trình chất lượng cao Kinh tế xây dựng công trình Giao thông Việt - Anh),16.6,"A00, A01, D01, D07","0",
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7580301,Kinh tế xây dựng,20.4,"A00, A01, D01, D07","0",
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7310101,Kinh tế,22.8,"A00, A01, D01, D07","0",
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7520115,"Kỹ thuật nhiệt (3 chuyên ngành: Kỹ thuật điện lạnh; Máy lạnh, điều hòa không khí và thông gió; Máy lạnh và thiết bị thực phẩm)",21.05,"A00, A01, D01, D07","0",
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7520103QT,Kỹ thuật cơ khí (CT Chất lượng cao Cơ khí ô tô Việt - Anh),20.7,"A00, A01, D01, D07","0",
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7580205QT,Kỹ thuật xây dựng công trình giao thông (Chương trình tiên tiến) - khối A1,16.25,"A00, A01, D01, D03, D07","0",
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7580202,Kỹ thuật xây dựng công trình thủy,16.55,"A00, A01, D01, D07","0",
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7520114,Kỹ thuật cơ điện tử,23.85,"A00, A01, D01, D07","0",
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7580201,Kỹ thuật xây dựng,17.0,"A00, A01, D01, D07","0",
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7520103,Kỹ thuật cơ khí,23.1,"A00, A01, D01, D07","0",
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7510605,Logistics và Quản lý chuỗi cung ứng,25.0,"A00, A01, D01, D07","0",
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7520216,Ngành Kỹ thuật điều khiển & Tự động hóa,24.05,"A00, A01, D07","0",
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7520320,Ngành Kỹ thuật môi trường,16.05,"A00, B00, D01, D07","0",
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7840104,Ngành Kinh tế vận tải,20.7,"A00, A01, D01, D07","0",
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7340101,Quản trị Kinh doanh,23.3,"A00, A01, D01, D07","0",
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7810103,Quản trị dịch vụ du lịch và lữ hành,22.0,"A00, A01, D01, D07","0",
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7580302,Quản lý xây dựng,27.2,"A00, A01, D01, D07","0",
MHN,Đại học Mở Hà Nội,Hà Nội,7540101,Công nghệ thực phẩm,15.0,"A00, B00, D08","0",
MHN,Đại học Mở Hà Nội,Hà Nội,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,17.05,"A00, A01, D01","0",
MHN,Đại học Mở Hà Nội,Hà Nội,7480201,Công nghệ thông tin,23.0,"A00, A01, D01","0",
MHN,Đại học Mở Hà Nội,Hà Nội,7510302,Điện tử - viễn thông,17.15,"A00, A01, D01","0",
MHN,Đại học Mở Hà Nội,Hà Nội,7340301,Kế toán,23.2,"A00, A01, D01","0",
MHN,Đại học Mở Hà Nội,Hà Nội,7580101,Kiến trúc,20.0,"V00, V01, V02","0",
MHN,Đại học Mở Hà Nội,Hà Nội,7380108,Luật quốc tế,20.5,"A00, C01, D01","0",
MHN,Đại học Mở Hà Nội,Hà Nội,7380107,Luật kinh tế,23.0,"A00, C00, D01","0",
MHN,Đại học Mở Hà Nội,Hà Nội,7380101,Ngành Luật,21.8,"A00, C00, D01","0",
MHN,Đại học Mở Hà Nội,Hà Nội,7220201,Ngôn ngữ Anh,30.33,D01,"0",
MHN,Đại học Mở Hà Nội,Hà Nội,7220204,Ngôn ngữ Trung Quốc,31.12,"D01, D04","0",
MHN,Đại học Mở Hà Nội,Hà Nội,7810103,Quản trị dịch vụ du lịch và lữ hành,30.07,D01,"0",
MHN,Đại học Mở Hà Nội,Hà Nội,7340101,Quản trị Kinh doanh,23.25,"A00, A01, D02","0",
MHN,Đại học Mở Hà Nội,Hà Nội,7340201,Tài chính – Ngân hàng,22.6,"A00, A01, D01","0",
MHN,Đại học Mở Hà Nội,Hà Nội,7340122,Thương mại điện tử,24.2,"A00, A01, D01","0",
MBS,Đại học Mở TP HCM,TP HCM,7510102C,CNKT công trình xây dựng CLC,16.0,"A00, A01, D01, D07","0",
MBS,Đại học Mở TP HCM,TP HCM,7760101,Công tác xã hội,16.0,"A01, C00, D01, D06, D22, D78, D83","0",
MBS,Đại học Mở TP HCM,TP HCM,7510102,Công nghệ kỹ thuật xây dựng dân dụng và công nghiệp,16.0,"A00, A01, D01, D07","0",
MBS,Đại học Mở TP HCM,TP HCM,7310620,Đông Nam Á học,21.75,"A01, C00, D01, D06, D78, D83","0",
MBS,Đại học Mở TP HCM,TP HCM,7810101,Du lịch,22.0,"A00, A01, C03, D01","0",
MBS,Đại học Mở TP HCM,TP HCM,7340405,Hệ thống thông tin,23.2,"A00, A01, D01, D07","0",
MBS,Đại học Mở TP HCM,TP HCM,7340301C,Kế toán (CT chất lượng cao),16.5,"A01, D01, D07, D96","0",
MBS,Đại học Mở TP HCM,TP HCM,7340301,Kế toán,24.0,"A00, A01, D01, D07","0",
MBS,Đại học Mở TP HCM,TP HCM,7340302,Kiểm toán,23.8,"A00, A01, D01, D07","0",
MBS,Đại học Mở TP HCM,TP HCM,7310101,Kinh tế,24.1,"A00, A01, D01, D07","0",
MBS,Đại học Mở TP HCM,TP HCM,7510605,Logistics và Quản lý chuỗi cung ứng,24.35,"A00, A01, D01, D07","0",
MBS,Đại học Mở TP HCM,TP HCM,7380107,Luật kinh tế,23.55,"A00, A01, C00, D01, D03, D05, D06","0",
MBS,Đại học Mở TP HCM,TP HCM,7380107C,Luật kinh tế (CT chất lượng cao),19.2,"A01, D01, D14","0",
MBS,Đại học Mở TP HCM,TP HCM,7340115,Marketing,25.35,"A00, A01, D01, D07","0",
MBS,Đại học Mở TP HCM,TP HCM,7340120,Ngành Kinh doanh quốc tế,25.05,"A00, A01, D01, D07","0",
MBS,Đại học Mở TP HCM,TP HCM,7380101,Ngành Luật,23.0,"A00, A01, C00, D01, D03, D05, D06","0",
MBS,Đại học Mở TP HCM,TP HCM,7220204,Ngôn ngữ Trung Quốc,24.25,"D01, D06, D22, D78, D83","0",
MBS,Đại học Mở TP HCM,TP HCM,7220209,Ngôn ngữ Nhật,23.75,"D01, D06, D22, D78, D83","0",
MBS,Đại học Mở TP HCM,TP HCM,7220201C,Ngôn ngữ Anh (CTCLC),23.25,"A01, D01, D14, D78","0",
MBS,Đại học Mở TP HCM,TP HCM,7220201,Ngôn ngữ Anh,24.75,"A01, D01, D14, D78","0",
MBS,Đại học Mở TP HCM,TP HCM,7340101,Quản trị Kinh doanh,24.7,"A00, A01, D01, D07","0",
MBS,Đại học Mở TP HCM,TP HCM,7580302,Quản lý xây dựng,16.0,"A00, A01, D01, D07","0",
MBS,Đại học Mở TP HCM,TP HCM,7340404,Quản trị nhân lực,25.05,"A00, A01, C03, D01","0",
MBS,Đại học Mở TP HCM,TP HCM,7340101C,Quản trị kinh doanh,21.65,"A01, D01, D07, D96","0",
MBS,Đại học Mở TP HCM,TP HCM,7340201C,Tài chính – Ngân hàng (Chương trình chất lượng cao),16.0,"A01, D01, D07, D96","0",
MBS,Đại học Mở TP HCM,TP HCM,7340201,Tài chính – Ngân hàng,16.0,"A00, A01, D01, D07","0",
MBS,Đại học Mở TP HCM,TP HCM,7310301,Xã hội học,19.5,"A01, C00, D01, D06, D78, D83","0",
LPH,Đại học Luật Hà Nội,Hà Nội,7380107,Luật kinh tế,29.0,"A00, A01, D01, D02, D03, D04, D05, D06","0",
LPH,Đại học Luật Hà Nội,Hà Nội,7380109,Luật Thương mại Quốc tế,24.6,"A01, D01","0",
LPH,Đại học Luật Hà Nội,Hà Nội,7380107,Luật kinh tế,29.0,C00,"0",
LPH,Đại học Luật Hà Nội,Hà Nội,7380101,Ngành Luật,23.1,"A00, A01","0",
LPH,Đại học Luật Hà Nội,Hà Nội,7380101,Ngành Luật,23.1,C00,"0",
LPH,Đại học Luật Hà Nội,Hà Nội,7380101,Ngành Luật,23.1,"A00, A01, C00, D01, D03, D04, D05, D06","0",
LPH,Đại học Luật Hà Nội,Hà Nội,7380101,Ngành Luật,23.1,"D01, D03, D04, D05, D06","0",
LPH,Đại học Luật Hà Nội,Hà Nội,7220201,Ngôn ngữ Anh,21.55,A01,"0",
LPH,Đại học Luật Hà Nội,Hà Nội,7220201,Ngôn ngữ Anh,21.55,D01,"0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,604,Báo phát thanh,29.8,D01,"0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,604,Báo phát thanh,29.8,D78,"0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,602,Báo in,31.0,D72,"0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,607,Báo mạng điện tử,31.6,D72,"0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,605,Báo truyền hình,34.25,D72,"0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,605,Báo truyền hình,34.25,D01,"0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,602,Báo in,31.0,D78,"0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,607,Báo mạng điện tử,31.6,D01,"0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,602,Báo in,31.0,D01,"0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,604,Báo phát thanh,29.8,D72,"0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,605,Báo truyền hình,34.25,D78,"0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,607,Báo mạng điện tử,31.6,D78,"0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,7229008,Chủ nghĩa xã hội khoa học,19.25,"A01, A16, C15, D01","0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,7760101,Công tác xã hội,22.56,A16,"0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,7760101,Công tác xã hội,22.56,C15,"0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,7760101,Công tác xã hội,22.56,"A01, D01","0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,7310102,Kinh tế chính trị,23.2,C15,"0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,7310102,Kinh tế chính trị,23.2,"A01, A16, D01","0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,7229010,Lịch sử,29.5,"C03, D14","0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,7229010,Lịch sử,29.5,"C00, C19","0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,801,"Ngành Xuất bản, chuyên ngành Biên tập xuất bản",24.5,A16,"0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,531,"Ngành Chính trị học, chuyên ngành Chính trị học phát triển",16.5,"A01, A15, C15, D01","0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,527,"Ngành Kinh tế, chuyên ngành Quản lý kinh tế",24.05,D01,"0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,611,"Ngành Quan hệ quốc tế, chuyên ngành Quan hệ chính trị và truyền thông quốc tế",32.05,D72,"0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,615,"Ngành Quan hệ công chúng, chuyên ngành Quan hệ công chúng chuyên nghiệp",34.45,"A01, D01","0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,606,"Ngành Báo chí, chuyên ngành Quay phim truyền hình",22.25,D72,"0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,616,"Ngành Quan hệ công chúng, chuyên ngành Truyền thông marketing (chất lượng cao)",35.5,"A01, D01","0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,802,"Ngành Xuất bản, chuyên ngành Xuất bản điện tử",24.7,"A01, D01","0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,616,"Ngành Quan hệ công chúng, chuyên ngành Truyền thông marketing (chất lượng cao)",35.5,D78,"0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,614,"Ngành Quan hệ quốc tế, chuyên ngành Quan hệ quốc tế và truyền thông toàn cầu (chất lượng cao)",35.0,"A01, D01","0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,603,"Ngành Báo chí, chuyên ngành Ảnh báo chí",26.5,D01,"0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,533,"Ngành Chính trị học, chuyên ngành Tư tưởng Hồ Chí Minh",16.0,"A01, A16, C15, D01","0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,538,"Ngành Chính trị học, chuyên ngành Truyền thông chính sách",22.15,"A01, A16","0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,527,"Ngành Kinh tế, chuyên ngành Quản lý kinh tế",24.05,A16,"0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,615,"Ngành Quan hệ công chúng, chuyên ngành Quan hệ công chúng chuyên nghiệp",34.45,D78,"0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,610,"Ngành Quan hệ quốc tế, chuyên ngành Thông tin đối ngoại",32.2,"A01, D01","0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,801,"Ngành Xuất bản, chuyên ngành Biên tập xuất bản",24.5,C15,"0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,616,"Ngành Quan hệ công chúng, chuyên ngành Truyền thông marketing (chất lượng cao)",35.5,D72,"0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,532,"Ngành Chính trị học, chuyên ngành Quản lý xã hội",21.9,"A01, A16, C15, D01","0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,527,"Ngành Kinh tế, chuyên ngành Quản lý kinh tế",24.05,A01,"0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,615,"Ngành Quan hệ công chúng, chuyên ngành Quan hệ công chúng chuyên nghiệp",34.45,D72,"0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,611,"Ngành Quan hệ quốc tế, chuyên ngành Quan hệ chính trị và truyền thông quốc tế",32.05,D78,"0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,538,"Ngành Chính trị học, chuyên ngành Truyền thông chính sách",22.15,D01,"0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,802,"Ngành Xuất bản, chuyên ngành Xuất bản điện tử",24.7,C15,"0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,614,"Ngành Quan hệ quốc tế, chuyên ngành Quan hệ quốc tế và truyền thông toàn cầu (chất lượng cao)",35.0,D78,"0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,603,"Ngành Báo chí, chuyên ngành Ảnh báo chí",26.5,D78,"0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,530,"Ngành Chính trị học, chuyên ngành Quản lý hoạt động tư tưởng - văn hóa",18.7,"A01, A16, C15, D01","0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,611,"Ngành Quan hệ quốc tế, chuyên ngành Quan hệ chính trị và truyền thông quốc tế",32.05,"A01, D01","0",
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,801,"Ngành Xuất bản, chuyên ngành Biên tập xuất bản",24.5,"A01, D01","0",
