ma_truong,ten_truong,dia_diem,ma_nganh,ten_nganh,diem,to_hop_mon,hoc_phi
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7510401,Công nghệ kỹ thuật hoá học,19.0,"A00, B00, D07","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,75103021,Công nghệ kỹ thuật điện tử y sinh,21.4,"A00, A01","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7540203,Công nghệ vật liệu dệt. may,20.9,"A00, A01, D01","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7480201,Công nghệ thông tin,25.22,"A00, A01","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7320113,Công nghệ đa phương tiện,24.91,"A00, A01","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7510406,Công nghệ kỹ thuật Môi trường,19.0,"A00, B00, D07","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7540101,Công nghệ thực phẩm,22.65,"A00, B00, D07","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7510206,Công nghệ kỹ thuật nhiệt,23.57,"A00, A01","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7480108,Công nghệ kỹ thuật máy tính,24.55,"A00, A01","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7519007,Công nghệ kỹ thuật năng lượng tái tạo,20.65,"A00, A01","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,26.05,"A00, A01","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7510203,Công nghệ kỹ thuật cơ điện tử,25.41,"A00, A01","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7540204,Công nghệ may,21.9,"A00, A01, D01","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7519003,Công nghệ kỹ thuật khuôn mẫu,23.19,"A00, A01","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7510301,"Công nghệ kỹ thuật điện, điện tử",24.51,"A00, A01","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7510201,Công nghệ kỹ thuật cơ khí (Chuyên ngành Công nghệ hàn),24.35,"A00, A01","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7510302,Điện tử - viễn thông,24.4,"A00, A01","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7480104,Hệ thống thông tin,24.44,"A00, A01","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7720203,Hoá dược,21.55,"A00, B00, D07","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7340301,Kế toán,24.01,"A00, A01, D01","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7480101,Khoa học máy tính,25.82,"A00, A01","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7340302,Kiểm toán,24.45,"A00, A01, D01","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7310104,Kinh tế đầu tư,24.64,"A00, A01, D01","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7520116,Kỹ thuật cơ khí động lực,23.93,"A00, A01","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7520118,Kỹ thuật hệ thống công nghiệp,23.61,"A00, A01","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7480103,Kỹ thuật phần mềm,24.68,"A00, A01","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,75103031,Kỹ thuật sản xuất thông minh,22.6,"A00, A01","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7510605,Logistics và Quản lý chuỗi cung ứng,25.89,"A00, A01, D01","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7480102,Mạng máy tính và truyền thông dữ liệu,24.35,"A00, A01","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7340115,Marketing,25.33,"A00, A01, D01","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7220210,Ngôn ngữ Hàn Quốc,24.86,D01,"24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7220201,Ngôn ngữ Anh,24.68,D01,"24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7220209,Ngôn ngữ Nhật,24.0,"D01, D06","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7229020,Ngôn ngữ học,25.25,"C00, D01, D14","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7220204,Ngôn ngữ Trung Quốc,25.58,"D01, D04","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7340125,Phân tích dữ liệu kinh doanh,24.25,"A00, A01, D01","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7340406,Quản trị văn phòng,24.01,"A00, A01, D01","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7340101,Quản trị Kinh doanh,24.31,"A00, A01","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7810103,Quản trị dịch vụ du lịch và lữ hành,23.77,"A01, D01, D14","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7340404,Quản trị nhân lực,24.8,"A00, A01, D01","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7810202,Quản trị nhà hàng và dịch vụ ăn uống,23.19,"A01, D01, D14","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7810201,Quản trị khách sạn,23.56,"A01, D01, D14","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7510209,Robot và trí tuệ nhân tạo,22.3,"A00, A01","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7340201,Tài chính – Ngân hàng,24.74,"A00, A01, D01","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7210404,Thiết kế thời trang,23.56,"A00, A01, D01, D14","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7510213,Thiết kế cơ khí và kiểu dáng công nghiệp,23.3,"A00, A01","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7310612,Trung Quốc học,24.51,"D01, D04","24,600,000",
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7310630,Việt Nam học,22.4,"D01, D14, D15","24,600,000",
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN4,Cơ kỹ thuật,26.03,"A00, A01, D01","40,000,000",
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN9,Công nghệ kỹ thuật điện tử - viễn thông,26.3,"A00, A01, D01","40,000,000",
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN10,Công nghệ nông nghiệp*,22.5,"A00, A01, B00","32,000,000",
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN1,Công nghệ Thông tin,27.8,"A00, A01, D01","40,000,000",
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN7,Công nghệ Hàng không vũ trụ,24.61,"A00, A01, D01","40,000,000",
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN6,Công nghệ kỹ thuật cơ điện tử,26.27,"A00, A01, D01","40,000,000",
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN5,Công nghệ kỹ thuật xây dựng,23.91,"A00, A01, D01","40,000,000",
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN14,Hệ thống thông tin,26.87,"A00, A01, D01","40,000,000",
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN8,Khoa học máy tính,27.58,"A00, A01, D01","40,000,000",
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN13,Kỹ thuật năng lượng,24.59,"A00, A01, D01","40,000,000",
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN11,Kỹ thuật điều khiển và tự động hóa,27.05,"A00, A01, D01","32,000,000",
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN17,Kỹ thuật Robot,25.99,"A00, A01, D01","40,000,000",
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN15,Mạng máy tính và truyền thông dữ liệu,26.92,"A00, A01, D01","40,000,000",
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN2,Máy tính và Robot,26.97,"A00, A01, D01","40,000,000",
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN18,Thiết kế công nghiệp và đồ họa,24.64,"A00, A01, D01","32,000,000",
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN12,Trí tuệ nhân tạo,27.12,"A00, A01, D01","32,000,000",
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN3,Vật lý kỹ thuật,25.24,"A00, A01, D01","40,000,000",
QHF,Đại học Ngoại ngữ - Đại học Quốc Gia Hà Nội,Hà Nội,7220203,Ngôn ngữ Pháp,34.53,"D01, D03, D78, D90","38,000,000",
QHF,Đại học Ngoại ngữ - Đại học Quốc Gia Hà Nội,Hà Nội,7220205,Ngôn ngữ Đức,35.82,"D01, D05, D78, D90","38,000,000",
QHF,Đại học Ngoại ngữ - Đại học Quốc Gia Hà Nội,Hà Nội,7220210,Ngôn ngữ Hàn Quốc,36.38,"D01, D78, D90","38,000,000",
QHF,Đại học Ngoại ngữ - Đại học Quốc Gia Hà Nội,Hà Nội,7220204,Ngôn ngữ Trung Quốc,37.0,"D01, D04, D78, D90","38,000,000",
QHF,Đại học Ngoại ngữ - Đại học Quốc Gia Hà Nội,Hà Nội,7220202,Ngôn ngữ Nga,34.24,"D01, D02, D78, D90","21,000,000",
QHF,Đại học Ngoại ngữ - Đại học Quốc Gia Hà Nội,Hà Nội,7220201,Ngôn ngữ Anh,38.45,"D01, D14, D78, D90","38,000,000",
QHF,Đại học Ngoại ngữ - Đại học Quốc Gia Hà Nội,Hà Nội,7220211,Ngôn ngữ Ả Rập,33.42,"D01, D14, D78, D90","21,000,000",
QHF,Đại học Ngoại ngữ - Đại học Quốc Gia Hà Nội,Hà Nội,7220209,Ngôn ngữ Nhật,35.4,"D01, D06, D78, D90","38,000,000",
QHF,Đại học Ngoại ngữ - Đại học Quốc Gia Hà Nội,Hà Nội,7903124,Song ngành Kinh tế - Tài chính,26.75,"D01, D78, D90","62,500,000",
QHF,Đại học Ngoại ngữ - Đại học Quốc Gia Hà Nội,Hà Nội,7140235,Sư phạm Tiếng Đức,36.94,"D01, D05, D78, D90","14,100,000",
QHF,Đại học Ngoại ngữ - Đại học Quốc Gia Hà Nội,Hà Nội,7140231,Sư phạm Tiếng Anh,38.45,"D01, D14, D78, D90","14,100,000",
QHF,Đại học Ngoại ngữ - Đại học Quốc Gia Hà Nội,Hà Nội,7140237,Sư phạm tiếng Hàn Quốc,37.31,"D01, D78, D90","14,100,000",
QHF,Đại học Ngoại ngữ - Đại học Quốc Gia Hà Nội,Hà Nội,7140236,Sư phạm tiếng Nhật,37.21,"D01, D06, D78, D90","14,100,000",
QHF,Đại học Ngoại ngữ - Đại học Quốc Gia Hà Nội,Hà Nội,7140234,Sư phạm Tiếng Trung Quốc,37.85,"D01, D04, D78, D90","14,100,000",
QHF,Đại học Ngoại ngữ - Đại học Quốc Gia Hà Nội,Hà Nội,7220212QTD,Văn hóa và truyền thông xuyên quốc gia,36.5,"D01, D14, D78, D90","15,000,000",
QHY,Đại học Y Dược - Đại học Quốc Gia Hà Nội,Hà Nội,7720301,Điều dưỡng,24.49,B00,"27,600,000",
QHY,Đại học Y Dược - Đại học Quốc Gia Hà Nội,Hà Nội,7720201,Dược học,25.1,A00,"51,000,000",
QHY,Đại học Y Dược - Đại học Quốc Gia Hà Nội,Hà Nội,7720602,Kỹ thuật hình ảnh y học,24.49,B00,"27,600,000",
QHY,Đại học Y Dược - Đại học Quốc Gia Hà Nội,Hà Nội,7720601,Kỹ thuật xét nghiệm y học,24.83,B00,"27,600,000",
QHY,Đại học Y Dược - Đại học Quốc Gia Hà Nội,Hà Nội,7720501,Răng- Hàm -Mặt,27.0,B00,"27,600,000",
QHY,Đại học Y Dược - Đại học Quốc Gia Hà Nội,Hà Nội,7720101,Y khoa,27.15,B00,"55,000,000",
VJU,Đại học Việt Nhật - Đại học Quốc gia Hà Nội,Hà Nội,VJU4,Công nghệ thực phẩm và sưc khỏe,20.0,"A00, A01, B00, D01, D06, D28","58,000,000",
VJU,Đại học Việt Nhật - Đại học Quốc gia Hà Nội,Hà Nội,VJU2,Khoa học và Kĩ thuật máy tính,20.75,"A00, A01, D07, D08, D23, D28, D33","58,000,000",
VJU,Đại học Việt Nhật - Đại học Quốc gia Hà Nội,Hà Nội,VJU3,Kỹ thuật cơ điện tử (Cơ điện tử thông minh và sản xuất theo phương thức Nhật Bản),20.0,"A00, A01, D01, D06, D07, D23, D28","58,000,000",
VJU,Đại học Việt Nhật - Đại học Quốc gia Hà Nội,Hà Nội,VJU6,Kỹ thuật xây dựng,20.0,"A00, A01, D01, D06, D07, D23, D28","25,000,000",
VJU,Đại học Việt Nhật - Đại học Quốc gia Hà Nội,Hà Nội,VJU1,Nhật Bản học,21.0,"A01, D01, D06, D14, D28, D63, D78, D81","58,000,000",
VJU,Đại học Việt Nhật - Đại học Quốc gia Hà Nội,Hà Nội,VJU5,Nông nghiệp thông minh và bền vững,20.0,"A00, A01, B00, D01, D06, D28","58,000,000",
QHE,Đại học Kinh Tế - Đại học Quốc Gia Hà Nội,Hà Nội,QHE42,Kế toán (CLC),33.1,"A01, D01, D09, D10","44,000,000",
QHE,Đại học Kinh Tế - Đại học Quốc Gia Hà Nội,Hà Nội,QHE44,Kinh tế (CLC),33.23,"A01, D01, D09, D10","44,000,000",
QHE,Đại học Kinh Tế - Đại học Quốc Gia Hà Nội,Hà Nội,QHE45,Kinh tế phát triển (CLC),33.35,"A01, D01, D09, D10","44,000,000",
QHE,Đại học Kinh Tế - Đại học Quốc Gia Hà Nội,Hà Nội,QHE43,Kinh tế quốc tế (CLC),33.43,"A01, D01, D09, D10","44,000,000",
QHE,Đại học Kinh Tế - Đại học Quốc Gia Hà Nội,Hà Nội,QHE40,Quản trị kinh doanh (CLC),33.33,"A01, D01, D09, D10","44,000,000",
QHE,Đại học Kinh Tế - Đại học Quốc Gia Hà Nội,Hà Nội,QHE41,Tài chính - Ngân hàng (CLC),33.62,"A01, D01, D09, D10","44,000,000",
QHS,Đại học Giáo dục - Đại học Quốc gia Hà Nội,Hà Nội,GD4,Giáo dục Tiểu học,28.89,"A00, B00, C00, D01","14,100,000",
QHS,Đại học Giáo dục - Đại học Quốc gia Hà Nội,Hà Nội,GD5,Giáo dục mầm non,27.85,"A00, B00, C00, D01","14,100,000",
QHS,Đại học Giáo dục - Đại học Quốc gia Hà Nội,Hà Nội,GD3,Quản trị trường học,24.92,"A00, B00, C00, D01","14,100,000",
QHS,Đại học Giáo dục - Đại học Quốc gia Hà Nội,Hà Nội,GD1,Sư phạm Sinh học,26.58,"A00, A01, B00, D01","14,100,000",
QHS,Đại học Giáo dục - Đại học Quốc gia Hà Nội,Hà Nội,GD2,Sư phạm Lịch sử,28.76,"C00, D01, D14, D15","14,100,000",
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT15,Công nghệ kỹ thuật môi trường,21.0,"A00, A01, B00, D07","35,000,000",
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT07,Công nghệ kỹ thuật hoá học,24.8,"A00, B00, C02, D07","37,000,000",
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT05,Công nghệ kỹ thuật hạt nhân,24.3,"A00, A01, A02, C01","27,000,000",
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT09,Công nghệ sinh học,24.45,"A00, A02, B00, B08","37,000,000",
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT10,Địa lí tự nhiên,22.4,"A00, A01, B00, D10","15,200,000",
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT18,Địa chất học,20.0,"A00, A01, D07, D10","15,200,000",
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT17,Hải dương học,20.0,"A00, A01, B00, D07","15,200,000",
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT43,Hoá dược**,25.65,"A00, B00, C02, D07","37,000,000",
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT06,Hoá học,25.15,"A00, B00, C02, D07","37,000,000",
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT16,Khí tượng và khí hậu học,20.8,"A00, A01, B00, D07","15,200,000",
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT96,Khoa học và công nghệ thực phẩm,24.6,"A00, A01, B00, D07","16,400,000",
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT93,Khoa học dữ liệu,35.0,"A00, A01, D07, D08","16,400,000",
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT98,Khoa học máy tính và thông tin*,34.7,"A00, A01, D07, D08","37,000,000",
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT13,Khoa học môi trường,20.0,"A00, A01, B00, D07","27,000,000",
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT91,Khoa học thông tin địa không gian*,24.0,"A00, A01, B00, D10","15,200,000",
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT04,Khoa học vật liệu,24.6,"A00, A01, A02, C01","27,000,000",
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT94,Kỹ thuật điện tử và tin học,26.25,"A00, A01, A02, C01","16,400,000",
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT82,"Môi trường, Sức khỏe và An toàn*",20.0,"A00, A01, B00, D07","15,000,000",
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT12,Quản lý đất đai,23.0,"A00, A01, B00, D10","27,000,000",
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT20,Quản lý tài nguyên và môi trường,21.5,"A00, A01, D07, D10","27,000,000",
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT95,Quản lý phát triển đô thị và bất động sản,24.0,"A00, A01, B00, D10","15,000,000",
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT08,Sinh học,23.35,"A00, A02, B00, B08","37,000,000",
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT81,Sinh dược học,24.25,"A00, A02, B00, B08","15,200,000",
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT92,Tài nguyên và môi trường nước*,20.0,"A00, A01, B00, D07","15,200,000",
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT01,Toán học,34.45,"A00, A01, D07, D08","16,400,000",
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT02,Toán tin,34.45,"A00, A01, D07, D08","27,000,000",
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT03,Vật lí học,25.3,"A00, A01, A02, C01","27,000,000",
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX01,Báo chí,25.51,A01,"30,000,000",
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX01,Báo chí,26.07,"D01, D78","30,000,000",
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX01,Báo chí,29.03,C00,"30,000,000",
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX02,Chính trị hoc,24.6,A01,"15,000,000",
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX02,Chính trị hoc,25.35,D01,"15,000,000",
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX02,Chính trị hoc,26.28,D78,"15,000,000",
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX02,Chính trị hoc,27.98,C00,"15,000,000",
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX02,Chính trị hoc,25.95,D04,"15,000,000",
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX03,Công tác xã hội,25.3,D01,"15,000,000",
