ma_truong,ten_truong,dia_diem,ma_nganh,ten_nganh,diem,to_hop_mon
DTT,Đại học Tôn Đức Thắng,TP HCM,7810301G,Quản lý thể dục thể thao (ngành Golf),22.0,"A01, D01, T00, T01"
DTT,Đại học Tôn Đức Thắng,TP HCM,7580302,Quản lý xây dựng,23.0,"A00, A01, C01"
DTT,Đại học Tôn Đức Thắng,TP HCM,7340101N,Quản trị kinh doanh (Chuyên ngành Quản trị Nhà hàng - Khách sạn),32.25,"A00, A01, D01"
DTT,Đại học Tôn Đức Thắng,TP HCM,7340408,Quan hệ lao động (CN Quản lý Quan hệ lao động. CN Hành vi tổ chức),24.0,"A00, A01, C01, D01"
DTT,Đại học Tôn Đức Thắng,TP HCM,K7340101N,Quản trị nhà hàng khách sạn (song bằng 2.5+1.5) -Chương trình liên kết Đại học Taylor’s-Malaysia; Chương trình liên kết (song bằng 2+2) Đại học Southern Cross-Úc,28.0,"A01, D01"
DTT,Đại học Tôn Đức Thắng,TP HCM,F7340101,Quản trị kinh doanh (Chuyên ngành: Quản trị nguồn nhân lực) - Chất lượng cao giảng dạy bằng tiếng Anh - Việt,31.55,"A00, A01, D01"
DTT,Đại học Tôn Đức Thắng,TP HCM,K7340101,Quản trị kinh doanh (song bằng 2+2) - Chương trình liên kết Đại học kinh tế Praha-Cộng hòa Séc; Đại học Saimaa-Phần Lan,28.0,"A01, D01"
DTT,Đại học Tôn Đức Thắng,TP HCM,N7340101N,Quản trị kinh doanh. Chuyên ngành: Quản trị nhà hàng - khách sạn -Chương trình 02 năm đầu học tại Nha Trang,24.0,"A00, A01, D01"
DTT,Đại học Tôn Đức Thắng,TP HCM,FA7340101N,Quản trị kinh doanh (Chuyên ngành: Quản trị nhà hàng - khách sạn) - Chất lượng cao giảng dạy 100% tiếng Anh,28.0,"A01, D01"
DTT,Đại học Tôn Đức Thắng,TP HCM,7810301,Quản lý thể dục thể thao,30.5,"A01, D01, T00, T01"
DTT,Đại học Tôn Đức Thắng,TP HCM,7580105,Quy hoạch vùng và đô thị,23.0,"A00, A01, V00, V01"
DTT,Đại học Tôn Đức Thắng,TP HCM,K7340201X,"Tài chính và kiểm soát (song bằng, 3+1) - Chương trình liên kết Đại học Khoa học ứng dụng Saxion (Hà Lan)",24.0,"A01, D01"
DTT,Đại học Tôn Đức Thắng,TP HCM,FA7340201,Tài chính ngân hàng - học bằng tiếng Anh,24.0,"A01, D01"
DTT,Đại học Tôn Đức Thắng,TP HCM,F7340201,Tài chính - Ngân hàng - Chất lượng cao giảng dạy bằng tiếng Anh - Việt,30.25,"A00, A01, D01, D07"
DTT,Đại học Tôn Đức Thắng,TP HCM,7340201,Tài chính – Ngân hàng,32.5,"A00, A01, D01, D07"
DTT,Đại học Tôn Đức Thắng,TP HCM,7210403,Thiết kế đồ họa,31.0,"H00, H01, H02, H03"
DTT,Đại học Tôn Đức Thắng,TP HCM,7580108,Thiết kế nội thất,27.0,"H02, H03, V00, V01"
DTT,Đại học Tôn Đức Thắng,TP HCM,7210404,Thiết kế thời trang,26.5,"H00, H01, H02, H03"
DTT,Đại học Tôn Đức Thắng,TP HCM,F7210403,Thiết kế đồ họa - Chất lượng cao giảng dạy bằng tiếng Anh - Việt,26.0,"H00, H01, H02, H03"
DTT,Đại học Tôn Đức Thắng,TP HCM,7460201,Thống kê,27.7,"A00, A01"
DTT,Đại học Tôn Đức Thắng,TP HCM,F7310630Q,Việt Nam học (Chuyên ngành: Du lịch và Quản lý du lịch)- Chất lượng cao giảng dạy bằng tiếng Anh - Việt,28.5,"D01, D11"
DTT,Đại học Tôn Đức Thắng,TP HCM,7310630Q,Việt Nam học (Chuyên ngành Du lịch và Quản lý du lịch),31.4,"A01, C00, C01, D01"
DTT,Đại học Tôn Đức Thắng,TP HCM,FA7310630Q,Việt Nam học (Chuyên ngành Du lịch và Quản lý du lịch),24.0,"A01, D01"
DTT,Đại học Tôn Đức Thắng,TP HCM,N7310630,Việt Nam học (Chuyên ngành Du lịch và Lữ hành),22.0,"A01, C00, C01, D01"
DTT,Đại học Tôn Đức Thắng,TP HCM,7310630,Việt Nam học,31.4,"A01, C00, C01, D01"
DTT,Đại học Tôn Đức Thắng,TP HCM,7310301,Xã hội học,31.25,"A01, C00, C01, D01"
SGD,Đại học Sài Gòn,TP HCM,7510301,"Công nghệ kỹ thuật điện, điện tử",23.15,A01
SGD,Đại học Sài Gòn,TP HCM,7480201CLC,Công nghệ thông tin (chương trình chất lượng cao),21.8,"A00, A01"
SGD,Đại học Sài Gòn,TP HCM,7510406,Công nghệ kỹ thuật Môi trường,19.26,A00
SGD,Đại học Sài Gòn,TP HCM,7510301,"Công nghệ kỹ thuật điện, điện tử",23.15,A00
SGD,Đại học Sài Gòn,TP HCM,7510406,Công nghệ kỹ thuật Môi trường,19.26,B00
SGD,Đại học Sài Gòn,TP HCM,7480201,Công nghệ thông tin,23.68,"A00, A01"
SGD,Đại học Sài Gòn,TP HCM,7460112,ĐH Toán ứng dụng,23.3,A01
SGD,Đại học Sài Gòn,TP HCM,7460112,ĐH Toán ứng dụng,23.3,A00
SGD,Đại học Sài Gòn,TP HCM,7510302,Điện tử - viễn thông,22.8,A00
SGD,Đại học Sài Gòn,TP HCM,7510302,Điện tử - viễn thông,22.8,A01
SGD,Đại học Sài Gòn,TP HCM,7810101,Du lịch,23.01,"C00, D01"
SGD,Đại học Sài Gòn,TP HCM,7140201,Giáo dục Mầm non,20.8,"M01, M02"
SGD,Đại học Sài Gòn,TP HCM,7140205,Giáo dục Chính trị,25.33,"C00, C19"
SGD,Đại học Sài Gòn,TP HCM,7140202,Giáo dục Tiểu học,24.11,D01
SGD,Đại học Sài Gòn,TP HCM,7340301,Kế toán,23.29,D01
SGD,Đại học Sài Gòn,TP HCM,7340301,Kế toán,23.29,C01
SGD,Đại học Sài Gòn,TP HCM,7440301,Khoa học môi trường,17.91,A00
SGD,Đại học Sài Gòn,TP HCM,7440301,Khoa học môi trường,17.91,B00
SGD,Đại học Sài Gòn,TP HCM,7520201,Kỹ thuật điện,20.61,A00
SGD,Đại học Sài Gòn,TP HCM,7480103,Kỹ thuật phần mềm,24.21,"A00, A01"
SGD,Đại học Sài Gòn,TP HCM,7520201,Kỹ thuật điện,20.61,A01
SGD,Đại học Sài Gòn,TP HCM,7380101,Ngành Luật,23.87,D01
SGD,Đại học Sài Gòn,TP HCM,7340120,Ngành Kinh doanh quốc tế,23.98,D01
SGD,Đại học Sài Gòn,TP HCM,7380101,Ngành Luật,23.87,C03
SGD,Đại học Sài Gòn,TP HCM,7340120,Ngành Kinh doanh quốc tế,23.98,A01
SGD,Đại học Sài Gòn,TP HCM,7520207,Ngành Kỹ thuật điện tử truyền thông,20.66,A01
SGD,Đại học Sài Gòn,TP HCM,7520207,Ngành Kỹ thuật điện tử truyền thông,20.66,A00
SGD,Đại học Sài Gòn,TP HCM,7220201,Ngôn ngữ Anh,24.58,D01
SGD,Đại học Sài Gòn,TP HCM,7340406,Quản trị văn phòng,24.16,C04
SGD,Đại học Sài Gòn,TP HCM,7140114,Quản lý giáo dục,22.39,C04
SGD,Đại học Sài Gòn,TP HCM,7340406,Quản trị văn phòng,24.16,D01
SGD,Đại học Sài Gòn,TP HCM,7340101,Quản trị Kinh doanh,22.85,D01
SGD,Đại học Sài Gòn,TP HCM,7340101,Quản trị Kinh doanh,22.85,A01
SGD,Đại học Sài Gòn,TP HCM,7140114,Quản lý giáo dục,22.39,D01
SGD,Đại học Sài Gòn,TP HCM,7310601,Quốc tế học,22.7,D01
SGD,Đại học Sài Gòn,TP HCM,7140221,Sư phạm Âm nhạc,23.01,N01
SGD,Đại học Sài Gòn,TP HCM,7140218,Sư phạm Lịch sử,25.66,C00
SGD,Đại học Sài Gòn,TP HCM,7140209,Sư phạm Toán học,26.31,A00
SGD,Đại học Sài Gòn,TP HCM,7140209,Sư phạm Toán học,26.31,A01
SGD,Đại học Sài Gòn,TP HCM,7140231,Sư phạm Tiếng Anh,26.15,D01
SGD,Đại học Sài Gòn,TP HCM,7140212,Sư phạm Hóa học,25.28,A00
SGD,Đại học Sài Gòn,TP HCM,7140219,Sư phạm Địa lý,23.45,"C00, C04"
SGD,Đại học Sài Gòn,TP HCM,7140222,Sư phạm Mỹ thuật,21.26,H00
SGD,Đại học Sài Gòn,TP HCM,7140211,Sư phạm Vật lý,24.61,A00
SGD,Đại học Sài Gòn,TP HCM,7140249,Sư phạm Lịch sử - Địa lý,24.21,C00
SGD,Đại học Sài Gòn,TP HCM,7140217,Sư phạm Ngữ văn,25.81,C00
SGD,Đại học Sài Gòn,TP HCM,7140247,Sư phạm khoa học tự nhiên,24.25,"A00, B00"
SGD,Đại học Sài Gòn,TP HCM,7140213,Sư phạm Sinh học,23.82,B00
SGD,Đại học Sài Gòn,TP HCM,7340201,Tài chính – Ngân hàng,23.46,C01
SGD,Đại học Sài Gòn,TP HCM,7340201,Tài chính – Ngân hàng,23.46,D01
SGD,Đại học Sài Gòn,TP HCM,7310401,Tâm lý học,23.8,D01
SGD,Đại học Sài Gòn,TP HCM,7320201,Thông tin - thư viện,21.36,"C04, D01"
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7480201,Công nghệ thông tin,25.38,"A00, A01, D07"
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7480201QT,Công nghệ thông tin (CT Chất lượng cao Công nghệ thông tin Việt - Anh),24.03,"A00, A01, D01, D07"
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7510104,Công nghệ Kỹ thuật Giao thông,22.75,"A00, A01, D01, D07"
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7460112,ĐH Toán ứng dụng,22.55,"A00, A01, D01, D07"
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7520219,Hệ thống giao thông thông minh,21.45,"A00, A01, D01, D07"
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7340301QT,Kế toán (Chương trình chất lượng cao Kế toán tổng hợp Việt - Anh),23.48,"A00, A01, D01, D07"
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7340301,Kế toán,24.77,"A00, A01, D01, D07"
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7840101,Khai thác vận tải,24.4,"A00, A01, D01, D07"
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7480101,Khoa học máy tính,25.24,"A00, A01, D07"
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7580301QT,Kinh tế xây dựng (Chương trình chất lượng cao Kinh tế xây dựng công trình Giao thông Việt - Anh),22.7,"A00, A01, D01, D07"
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7580301,Kinh tế xây dựng,23.98,"A00, A01, D01, D07"
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7310101,Kinh tế,24.96,"A00, A01, D01, D07"
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7580205,Kỹ thuật xây dựng công trình giao thông,19.25,"A00, A01, D01, D07"
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7520115,"Kỹ thuật nhiệt (3 chuyên ngành: Kỹ thuật điện lạnh; Máy lạnh, điều hòa không khí và thông gió; Máy lạnh và thiết bị thực phẩm)",22.85,"A00, A01, D01, D07"
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7520103QT,Kỹ thuật cơ khí (CT Chất lượng cao Cơ khí ô tô Việt - Anh),22.45,"A00, A01, D01, D07"
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7520130,Kỹ thuật ô tô,24.87,"A00, A01, D01, D07"
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7580210,Kỹ thuật cơ sở hạ tầng,21.6,"A00, A01, D01, D07"
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7520116,Kỹ thuật cơ khí động lực,22.85,"A00, A01, D01, D07"
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7520218,Kỹ thuật Robot và trí tuệ nhân tạo,24.34,"A00, A01, D01, D07"
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7580205QT,Kỹ thuật xây dựng công trình giao thông (Chương trình tiên tiến) - khối A1,18.9,"A00, A01, D01, D03, D07"
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7580202,Kỹ thuật xây dựng công trình thủy,18.3,"A00, A01, D01, D07"
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7520114,Kỹ thuật cơ điện tử,24.87,"A00, A01, D01, D07"
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7580201,Kỹ thuật xây dựng,22.2,"A00, A01, D01, D07"
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7520103,Kỹ thuật cơ khí,23.79,"A00, A01, D01, D07"
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7520201,Kỹ thuật điện,23.72,"A00, A01, D07"
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7510605,Logistics và Quản lý chuỗi cung ứng,26.15,"A00, A01, D01, D07"
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7520216,Ngành Kỹ thuật điều khiển & Tự động hóa,25.19,"A00, A01, D07"
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7520320,Ngành Kỹ thuật môi trường,21.9,"A00, B00, D01, D07"
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7840104,Ngành Kinh tế vận tải,24.35,"A00, A01, D01, D07"
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7520207,Ngành Kỹ thuật điện tử truyền thông,24.26,"A00, A01, D07"
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7580106,Quản lý đô thị và công trình,22.55,"A00, A01, D01, D07"
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7340101,Quản trị Kinh doanh,24.77,"A00, A01, D01, D07"
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7580302QT,Quản lý xây dựng CLC Việt - Anh,20.5,"A00, A01, D01, D07"
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7810103,Quản trị dịch vụ du lịch và lữ hành,23.8,"A00, A01, D01, D07"
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7580302,Quản lý xây dựng,23.51,"A00, A01, D01, D07"
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7340201,Tài chính – Ngân hàng,25.1,"A00, A01, D01, D07"
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),Hà Nội,7580201QT,Xây dựng (Tongmyong - Hàn Quốc),20.9,"A00, A01, D01, D07"
MHN,Đại học Mở Hà Nội,Hà Nội,7540101,Công nghệ thực phẩm,17.25,"A00, B00, D08"
MHN,Đại học Mở Hà Nội,Hà Nội,7420201,Công nghệ sinh học,17.25,"A00, B00, D07"
MHN,Đại học Mở Hà Nội,Hà Nội,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,22.45,"A00, A01, D01"
MHN,Đại học Mở Hà Nội,Hà Nội,7480201,Công nghệ thông tin,23.38,"A00, A01, D01"
MHN,Đại học Mở Hà Nội,Hà Nội,7510302,Điện tử - viễn thông,22.1,"A00, A01, D01"
MHN,Đại học Mở Hà Nội,Hà Nội,7340301,Kế toán,23.43,"A00, A01, D01"
MHN,Đại học Mở Hà Nội,Hà Nội,7580101,Kiến trúc,23.0,"V00, V01, V02"
MHN,Đại học Mở Hà Nội,Hà Nội,7380108,Luật quốc tế,20.63,"A00, C01, D01"
MHN,Đại học Mở Hà Nội,Hà Nội,7380107,Luật kinh tế,22.8,"A00, C00, D01"
MHN,Đại học Mở Hà Nội,Hà Nội,7380101,Ngành Luật,22.55,"A00, C00, D01"
MHN,Đại học Mở Hà Nội,Hà Nội,7220201,Ngôn ngữ Anh,31.51,D01
MHN,Đại học Mở Hà Nội,Hà Nội,7220204,Ngôn ngữ Trung Quốc,32.82,"D01, D04"
MHN,Đại học Mở Hà Nội,Hà Nội,7810103,Quản trị dịch vụ du lịch và lữ hành,30.53,D01
MHN,Đại học Mở Hà Nội,Hà Nội,7810201,Quản trị khách sạn,29.28,D01
MHN,Đại học Mở Hà Nội,Hà Nội,7340101,Quản trị Kinh doanh,23.62,"A00, A01, D02"
MHN,Đại học Mở Hà Nội,Hà Nội,7340201,Tài chính – Ngân hàng,23.33,"A00, A01, D01"
MHN,Đại học Mở Hà Nội,Hà Nội,7340122,Thương mại điện tử,25.07,"A00, A01, D01"
MBS,Đại học Mở TP HCM,TP HCM,7510102C,CNKT công trình xây dựng CLC,16.5,"A00, A01, D01, D07"
MBS,Đại học Mở TP HCM,TP HCM,7420201C,Công nghệ sinh học,16.5,"A01, B00, D07, D08"
MBS,Đại học Mở TP HCM,TP HCM,7760101,Công tác xã hội,21.5,"A01, C00, D01, D06, D22, D78, D83"
MBS,Đại học Mở TP HCM,TP HCM,7540101,Công nghệ thực phẩm,20.9,"A00, A01, B00, D07"
MBS,Đại học Mở TP HCM,TP HCM,7420201,Công nghệ sinh học,19.3,"A00, A02, B00, D07"
MBS,Đại học Mở TP HCM,TP HCM,7510102,Công nghệ kỹ thuật xây dựng dân dụng và công nghiệp,16.5,"A00, A01, D01, D07"
MBS,Đại học Mở TP HCM,TP HCM,7480201,Công nghệ thông tin,24.5,"A00, A01, D01, D07"
MBS,Đại học Mở TP HCM,TP HCM,7310620,Đông Nam Á học,22.6,"A01, C00, D01, D06, D78, D83"
MBS,Đại học Mở TP HCM,TP HCM,7810101,Du lịch,23.4,"A00, A01, C03, D01"
MBS,Đại học Mở TP HCM,TP HCM,7340405,Hệ thống thông tin,23.7,"A00, A01, D01, D07"
MBS,Đại học Mở TP HCM,TP HCM,7340301C,Kế toán (CT chất lượng cao),21.25,"A01, D01, D07, D96"
MBS,Đại học Mở TP HCM,TP HCM,7340301,Kế toán,23.8,"A00, A01, D01, D07"
MBS,Đại học Mở TP HCM,TP HCM,7480101CLC,Khoa học Máy tính (CLC),22.7,"A00, A01, D01, D07"
MBS,Đại học Mở TP HCM,TP HCM,7460108,Khoa học dữ liệu (Data Science),23.9,"A00, A01, D01, D07"
MBS,Đại học Mở TP HCM,TP HCM,7480101,Khoa học máy tính,24.0,"A00, A01, D01, D07"
MBS,Đại học Mở TP HCM,TP HCM,7340302,Kiểm toán,24.1,"A00, A01, D01, D07"
MBS,Đại học Mở TP HCM,TP HCM,7310101CL,Kinh tế (chất lượng cao),23.0,"A01, D01, D07, D96"
MBS,Đại học Mở TP HCM,TP HCM,7310101,Kinh tế,24.0,"A00, A01, D01, D07"
MBS,Đại học Mở TP HCM,TP HCM,7510605,Logistics và Quản lý chuỗi cung ứng,24.6,"A00, A01, D01, D07"
MBS,Đại học Mở TP HCM,TP HCM,7380107,Luật kinh tế,23.9,"A00, A01, C00, D01, D03, D05, D06"
MBS,Đại học Mở TP HCM,TP HCM,7380107C,Luật kinh tế (CT chất lượng cao),23.1,"A01, D01, D14"
MBS,Đại học Mở TP HCM,TP HCM,7340115,Marketing,25.25,"A00, A01, D01, D07"
MBS,Đại học Mở TP HCM,TP HCM,7340120,Ngành Kinh doanh quốc tế,24.9,"A00, A01, D01, D07"
MBS,Đại học Mở TP HCM,TP HCM,7380101,Ngành Luật,23.4,"A00, A01, C00, D01, D03, D05, D06"
MBS,Đại học Mở TP HCM,TP HCM,7220204,Ngôn ngữ Trung Quốc,25.0,"D01, D06, D22, D78, D83"
MBS,Đại học Mở TP HCM,TP HCM,7220209,Ngôn ngữ Nhật,23.3,"D01, D06, D22, D78, D83"
MBS,Đại học Mở TP HCM,TP HCM,7220210,Ngôn ngữ Hàn Quốc,24.2,"D01, D06, D22, D78, D83"
MBS,Đại học Mở TP HCM,TP HCM,7220204C,Ngôn ngữ Trung Quốc - CLC,24.1,"D01, D06, D22, D78, D83"
MBS,Đại học Mở TP HCM,TP HCM,7220201C,Ngôn ngữ Anh (CTCLC),23.6,"A01, D01, D14, D78"
MBS,Đại học Mở TP HCM,TP HCM,7220201,Ngôn ngữ Anh,25.0,"A01, D01, D14, D78"
MBS,Đại học Mở TP HCM,TP HCM,7220209C,Ngôn ngữ Nhật - CLC,21.9,"D01, D06, D22, D78, D83"
MBS,Đại học Mở TP HCM,TP HCM,7340101,Quản trị Kinh doanh,24.0,"A00, A01, D01, D07"
MBS,Đại học Mở TP HCM,TP HCM,7580302,Quản lý xây dựng,17.5,"A00, A01, D01, D07"
MBS,Đại học Mở TP HCM,TP HCM,7340404,Quản trị nhân lực,24.3,"A00, A01, C03, D01"
MBS,Đại học Mở TP HCM,TP HCM,7340101C,Quản trị kinh doanh,22.6,"A01, D01, D07, D96"
MBS,Đại học Mở TP HCM,TP HCM,7340201C,Tài chính – Ngân hàng (Chương trình chất lượng cao),22.0,"A01, D01, D07, D96"
MBS,Đại học Mở TP HCM,TP HCM,7340201,Tài chính – Ngân hàng,23.9,"A00, A01, D01, D07"
MBS,Đại học Mở TP HCM,TP HCM,7310301,Xã hội học,24.1,"A01, C00, D01, D06, D78, D83"
LPH,Đại học Luật Hà Nội,Hà Nội,7380107,Luật kinh tế,25.5,"A00, A01, D01, D02, D03, D04, D05, D06"
LPH,Đại học Luật Hà Nội,Hà Nội,7380109,Luật Thương mại Quốc tế,25.75,"A01, D01"
LPH,Đại học Luật Hà Nội,Hà Nội,7380107,Luật kinh tế,25.5,C00
LPH,Đại học Luật Hà Nội,Hà Nội,7380101,Ngành Luật,26.5,"A00, A01"
LPH,Đại học Luật Hà Nội,Hà Nội,7380101,Ngành Luật,26.5,C00
LPH,Đại học Luật Hà Nội,Hà Nội,7380101,Ngành Luật,26.5,"A00, A01, C00, D01, D03, D04, D05, D06"
LPH,Đại học Luật Hà Nội,Hà Nội,7380101,Ngành Luật,26.5,"D01, D03, D04, D05, D06"
LPH,Đại học Luật Hà Nội,Hà Nội,7220201,Ngôn ngữ Anh,24.0,A01
LPH,Đại học Luật Hà Nội,Hà Nội,7220201,Ngôn ngữ Anh,24.0,D01
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,604,Báo phát thanh,34.72,D01
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,604,Báo phát thanh,34.72,D78
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,602,Báo in,34.47,D72
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,607,Báo mạng điện tử,34.98,D72
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,605,Báo truyền hình,35.73,D72
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,605,Báo truyền hình,35.73,D01
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,602,Báo in,34.47,D78
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,607,Báo mạng điện tử,34.98,D01
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,602,Báo in,34.47,D01
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,604,Báo phát thanh,34.72,D72
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,605,Báo truyền hình,35.73,D78
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,607,Báo mạng điện tử,34.98,D78
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,7229008,Chủ nghĩa xã hội khoa học,23.94,"A01, A16, C15, D01"
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,7760101,Công tác xã hội,24.5,A16
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,7760101,Công tác xã hội,24.5,C15
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,7760101,Công tác xã hội,24.5,"A01, D01"
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,7310102,Kinh tế chính trị,25.1,C15
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,7310102,Kinh tế chính trị,25.1,"A01, A16, D01"
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,7229010,Lịch sử,26.56,"C03, D14"
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,7229010,Lịch sử,26.56,"C00, C19"
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,801,"Ngành Xuất bản, chuyên ngành Biên tập xuất bản",26.03,A16
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,531,"Ngành Chính trị học, chuyên ngành Chính trị học phát triển",24.45,"A01, A15, C15, D01"
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,527,"Ngành Kinh tế, chuyên ngành Quản lý kinh tế",26.3,D01
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,611,"Ngành Quan hệ quốc tế, chuyên ngành Quan hệ chính trị và truyền thông quốc tế",35.02,D72
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,615,"Ngành Quan hệ công chúng, chuyên ngành Quan hệ công chúng chuyên nghiệp",36.52,"A01, D01"
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,606,"Ngành Báo chí, chuyên ngành Quay phim truyền hình",34.49,D72
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,616,"Ngành Quan hệ công chúng, chuyên ngành Truyền thông marketing (chất lượng cao)",36.97,"A01, D01"
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,802,"Ngành Xuất bản, chuyên ngành Xuất bản điện tử",25.0,"A01, D01"
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,616,"Ngành Quan hệ công chúng, chuyên ngành Truyền thông marketing (chất lượng cao)",36.97,D78
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,614,"Ngành Quan hệ quốc tế, chuyên ngành Quan hệ quốc tế và truyền thông toàn cầu (chất lượng cao)",35.17,"A01, D01"
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,603,"Ngành Báo chí, chuyên ngành Ảnh báo chí",34.5,D01
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,533,"Ngành Chính trị học, chuyên ngành Tư tưởng Hồ Chí Minh",24.17,"A01, A16, C15, D01"
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,538,"Ngành Chính trị học, chuyên ngành Truyền thông chính sách",25.32,"A01, A16"
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,527,"Ngành Kinh tế, chuyên ngành Quản lý kinh tế",26.3,A16
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,615,"Ngành Quan hệ công chúng, chuyên ngành Quan hệ công chúng chuyên nghiệp",36.52,D78
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,610,"Ngành Quan hệ quốc tế, chuyên ngành Thông tin đối ngoại",36.6,"A01, D01"
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,801,"Ngành Xuất bản, chuyên ngành Biên tập xuất bản",26.03,C15
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,616,"Ngành Quan hệ công chúng, chuyên ngành Truyền thông marketing (chất lượng cao)",36.97,D72
HBT,Học viện Báo chí và Tuyên truyền,Hà Nội,532,"Ngành Chính trị học, chuyên ngành Quản lý xã hội",24.92,"A01, A16, C15, D01"
