ma_truong,ten_truong,dia_diem,ma_nganh,ten_nganh,diem,to_hop_mon
KSA,Đại học Kinh tế TP HCM,TP HCM,7480107_02,Điều khiển thông minh và tự động hóa (hệ kỹ sư),21.04,"A00, A01, D01, D07"
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7480108,Công nghệ kỹ thuật máy tính,23.1,"A00, A01"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7480108,Công nghệ kỹ thuật máy tính,22.94,"A00, A01, C01, D90"
VKU,Đại học Công nghệ Thông tin và Truyền thông Việt - Hàn,Đà Nẵng,7480108,Công nghệ kỹ thuật máy tính,23.72,"A00, A01, D01, D90"
DTC,Đại học Công Nghệ Thông Tin và Truyền Thông - Đại học Thái Nguyên,Thái Nguyên,7480108,Công nghệ kỹ thuật máy tính,20.34,"A00, C01, C14, D01"
SPK,Đại học Sư phạm Kỹ thuật TP HCM,TP HCM,7480108A,Công nghệ kỹ thuật máy tinh (hệ ('hất lượng cao ticng Anh),24.45,"A00, A01, D01, D90"
VKU,Đại học Công nghệ Thông tin và Truyền thông Việt - Hàn,Đà Nẵng,7480108B,Công nghệ kỹ thuật máy tính (cử nhân),23.99,"A00, A01, D01, D90"
HUI,Đại học Công nghiệp TP HCM,TP HCM,7480108C,Công nghệ kỹ thuật máy tinh (hệ Chất lượng cao ticng Việt),22.94,"A00, A01, C01, D90"
DKD,Đại học Kinh tế Kỹ thuật công nghiệp Nam Định,Nam Định,7480108DKD,Công nghệ kỹ thuật máy tính,17.87,A00
DKK,Đại học Kinh tế Kỹ thuật Công nghiệp Hà Nội,Hà Nội,7480108DKK,Công nghệ kỹ thuật máy tính,23.04,"A00, A01, C01, D01"
VKU,Đại học Công nghệ Thông tin và Truyền thông Việt - Hàn,Đà Nẵng,7480108IC,Công nghệ kỹ thuật máy tính – chuyên ngành Thiết kế vi mạch bán dẫn (kỹ sư),22.81,"A00, A01, D01, D90"
SPK,Đại học Sư phạm Kỹ thuật TP HCM,TP HCM,7480108V,Công nghệ kỹ thuật máy tính,22.81,"A00, A01, D01, D90"
YTC,Đại học Y tế Công cộng,Hà Nội,7480109,Khoa học Dữ liệu,21.97,"A00, A01, B00, D01"
QSC,Đại học Công nghệ Thông tin - Đại học Quốc gia TP HCM,TP HCM,7480109,Khoa học Dữ liệu,24.52,"A00, A01, D01, D07"
TDL,Đại học Đà Lạt,Lâm Đồng,7480109,Khoa học Dữ liệu,23.41,"A00, A01, D07, D90"
DHE,Khoa Kỹ thuật và Công Nghệ - ĐH Huế,Huế,7480112,Khoa học dữ liệu và trí tuệ nhân tạo,23.11,"A00, A01, D01"
DHE,Khoa Kỹ thuật và Công Nghệ - ĐH Huế,Huế,7480112KS,Khoa học dữ liệu và trí tuệ nhân tạo (hệ kỹ sư),23.11,"A00, A01, D01"
SPK,Đại học Sư phạm Kỹ thuật TP HCM,TP HCM,7480118V,Hệ thống những và IoT,22.81,"A00, A01, D01, D90"
DDK,Đại học Bách Khoa - Đại học Đà Nẵng,Đà Nẵng,7480118VM,Chương trình Tiên tiến Việt - Mỹ Hệ thống nhúng và IoT,22.55,"A00, A01"
