ma_truong,ten_truong,dia_diem,ma_nganh,ten_nganh,diem,to_hop_mon,nam
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX15,Quản trị dịch vụ du lịch và lữ hành,25.5,D01,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX14,Quản lý thông tin,25.25,D78,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX17,Quản tri văn phòng,27.0,D04,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX16,Quản trị khách sạn,25.0,A01,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX14,Quản lý thông tin,25.25,D01,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX13,Quan hệ công chúng,26.75,D01,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX13,Quan hệ công chúng,26.75,C00,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX16,Quản trị khách sạn,25.0,D01,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX14,Quản lý thông tin,25.25,A01,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX13,Quan hệ công chúng,26.75,D04,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX17,Quản tri văn phòng,27.0,D01,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX15,Quản trị dịch vụ du lịch và lữ hành,25.5,D78,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX17,Quản tri văn phòng,27.0,A01,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX15,Quản trị dịch vụ du lịch và lữ hành,25.5,C00,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX14,Quản lý thông tin,25.25,C00,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX16,Quản trị khách sạn,25.0,D78,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX15,Quản trị dịch vụ du lịch và lữ hành,25.5,A01,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX13,Quan hệ công chúng,26.75,D78,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX17,Quản tri văn phòng,27.0,C00,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX18,Quốc tế học,27.7,A01,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX18,Quốc tế học,27.7,D78,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX18,Quốc tế học,27.7,D01,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX18,Quốc tế học,27.7,C00,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX19,Tâm lý học,27.25,C00,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX19,Tâm lý học,27.25,A01,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX19,Tâm lý học,27.25,D78,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX19,Tâm lý học,27.25,D01,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX20,Thông tin - thư viện,25.0,D01,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX20,Thông tin - thư viện,25.0,D14,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX20,Thông tin - thư viện,25.0,C00,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX20,Thông tin - thư viện,25.0,D78,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX21,Tôn giáo học,22.0,D04,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX21,Tôn giáo học,22.0,D78,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX21,Tôn giáo học,22.0,C00,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX21,Tôn giáo học,22.0,A01,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX21,Tôn giáo học,22.0,D01,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX22,Triết học,23.4,D78,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX22,Triết học,23.4,D04,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX22,Triết học,23.4,C00,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX22,Triết học,23.4,D01,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX23,Văn học,24.5,D01,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX27,Văn hóa học,26.3,D04,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX27,Văn hóa học,26.3,D14,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX23,Văn học,24.5,D04,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX27,Văn hóa học,26.3,D01,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX27,Văn hóa học,26.3,D78,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX23,Văn học,24.5,C00,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX23,Văn học,24.5,D78,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX27,Văn hóa học,26.3,C00,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX24,Việt Nam học,24.5,C00,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX24,Việt Nam học,24.5,D04,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX24,Việt Nam học,24.5,D01,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX24,Việt Nam học,24.5,D78,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX25,Xã hội học,24.0,D78,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX25,Xã hội học,24.0,A01,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX25,Xã hội học,24.0,D01,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX25,Xã hội học,24.0,C00,2023
QHD,Trường Quản trị và Kinh doanh - ĐH Quốc gia Hà Nội,Hà Nội,7900102,Marketing và Truyền thông,21.55,"D01, D09, D10, D96",2023
QHD,Trường Quản trị và Kinh doanh - ĐH Quốc gia Hà Nội,Hà Nội,7900103,Quản trị Nhân lực và Nhân tài,20.55,"D01, D09, D10, D96",2023
QHD,Trường Quản trị và Kinh doanh - ĐH Quốc gia Hà Nội,Hà Nội,7900189,Quản trị và An ninh,22.0,"A01, D01, D07, D08",2023
QHD,Trường Quản trị và Kinh doanh - ĐH Quốc gia Hà Nội,Hà Nội,7900101,Quản trị Doanh nghiệp và Công nghệ,21.55,"A01, D01, D07, D08",2023
QHL,Khoa Luật - Đại học Quốc gia Hà Nội,Hà Nội,7380101CLC,Luật chất lượng cao đáp ứng Thông tư 23,25.1,D78,2023
QHL,Khoa Luật - Đại học Quốc gia Hà Nội,Hà Nội,7380110,Luật kinh doanh,25.29,"A00, A01, D01, D78, D82",2023
QHL,Khoa Luật - Đại học Quốc gia Hà Nội,Hà Nội,7380109,Luật Thương mại Quốc tế,25.7,"A00, A01, D01, D78, D82",2023
QHL,Khoa Luật - Đại học Quốc gia Hà Nội,Hà Nội,7380101CLC,Luật chất lượng cao đáp ứng Thông tư 23,25.1,D01,2023
QHL,Khoa Luật - Đại học Quốc gia Hà Nội,Hà Nội,7380101CLC,Luật chất lượng cao đáp ứng Thông tư 23,25.1,A01,2023
QHL,Khoa Luật - Đại học Quốc gia Hà Nội,Hà Nội,7380101,Ngành Luật,24.28,A01,2023
QHL,Khoa Luật - Đại học Quốc gia Hà Nội,Hà Nội,7380101,Ngành Luật,24.28,D78,2023
QHL,Khoa Luật - Đại học Quốc gia Hà Nội,Hà Nội,7380101,Ngành Luật,24.28,C00,2023
QHL,Khoa Luật - Đại học Quốc gia Hà Nội,Hà Nội,7380101,Ngành Luật,24.28,"D03, D82",2023
QHL,Khoa Luật - Đại học Quốc gia Hà Nội,Hà Nội,7380101,Ngành Luật,24.28,D01,2023
QHQ,Trường Quốc Tế - Đại học Quốc Gia Hà Nội,Hà Nội,QHQ11,Công nghệ tài chính và Kinh doanh số,22.25,"A00, A01, D01, D03, D06, D07, D23, D24",2023
QHQ,Trường Quốc Tế - Đại học Quốc Gia Hà Nội,Hà Nội,QHQ10,Công nghệ thông tin ứng dụng,21.85,"A00, A01, D01, D03, D06, D07, D23, D24",2023
QHQ,Trường Quốc Tế - Đại học Quốc Gia Hà Nội,Hà Nội,QHQ03,Hệ thống thông tin quản lý,22.6,"A00, A01, D01, D03, D06",2023
QHQ,Trường Quốc Tế - Đại học Quốc Gia Hà Nội,Hà Nội,QHQ02,Kế toán. Phân tích và Kiểm toán,22.9,"A00, A01, D01, D03, D06",2023
QHQ,Trường Quốc Tế - Đại học Quốc Gia Hà Nội,Hà Nội,QHQ01,Kinh doanh quốc tế,24.35,"A00, A01, D01, D03, D06",2023
QHQ,Trường Quốc Tế - Đại học Quốc Gia Hà Nội,Hà Nội,QHQ12,Kỹ thuật hệ thống công nghiệp và Logistics,22.0,"A00, A01, D01, D03, D06, D07, D23, D24",2023
QHQ,Trường Quốc Tế - Đại học Quốc Gia Hà Nội,Hà Nội,QHQ06,Marketing (CTĐT cấp 2 bằng ĐH của ĐHQGHN và trường ĐH HELP - Malaysia),22.75,"A00, A01, D01, D03, D06, D96, D97",2023
QHQ,Trường Quốc Tế - Đại học Quốc Gia Hà Nội,Hà Nội,QHQ09,Ngôn ngữ Anh(chuyên sâu Kinh doanh và CNTT - CTĐT CLC),23.85,"A01, D01, D78, D90",2023
QHQ,Trường Quốc Tế - Đại học Quốc Gia Hà Nội,Hà Nội,QHQ05,Phân tích dữ liệu kinh doanh,23.6,"A00, A01, D01, D03, D06, D07, D23, D25",2023
QHQ,Trường Quốc Tế - Đại học Quốc Gia Hà Nội,Hà Nội,QHQ04,Tin học và Kỹ thuật máy tính,21.0,"A00, A01, D01, D03, D06, D07, D23, D24",2023
QHQ,Trường Quốc Tế - Đại học Quốc Gia Hà Nội,Hà Nội,QHQ08,Tự động hoá và tin học (CTĐT CLC),21.0,"A00, A01, D01, D03, D06, D07, D23, D24",2023
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,TP HCM,7480201,Công nghệ thông tin,25.0,"A00, A01",2023
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,TP HCM,7420201,Công nghệ sinh học,20.0,"A00, B00, B08, D07",2023
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,TP HCM,7540101,Công nghệ thực phẩm,19.0,"A00, A01, B00, D07",2023
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,TP HCM,7420201_WE4,CTLK - Công nghệ sinh học,18.0,"A00, B00, B08, D07",2023
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,TP HCM,7520118_SB,CTLK - Công nghệ sinh học,18.0,"A00, A01, D01",2023
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,TP HCM,7220201_WE2,CTLK - Ngôn ngữ Anh,18.0,"D01, D09, D14, D15",2023
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,TP HCM,7340101_UH,CTLK - Quản trị kinh doanh,18.0,"A00, A01, D01, D07",2023
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,TP HCM,7520207_WE,CTLK - Điện tử - viễn thông,18.0,"A00, A01, B00, D01",2023
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,TP HCM,7340101_WE4,CTLK - Quản trị kinh doanh,18.0,"A00, A01, D01, D07",2023
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,TP HCM,7220201_WE4,CTLK - Ngôn ngữ Anh,18.0,"D01, D09, D14, D15",2023
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,TP HCM,7220201_WE3,CTLK - Ngôn ngữ Anh,18.0,"D01, D09, D14, D15",2023
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,TP HCM,7340101_WE,CTLK - Quản trị kinh doanh,18.0,"A00, A01, D01, D07",2023
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,TP HCM,7420201_WE2,CTLK - Công nghệ sinh học,18.0,"A00, B00, B08, D07",2023
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,TP HCM,7340101_NS,CTLK - Quản trị kinh doanh,18.0,"A00, A01, D01, D07",2023
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,TP HCM,7460112,ĐH Toán ứng dụng,19.0,"A00, A01",2023
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,TP HCM,7440112,Hóa học,19.0,"A00, B00, B08, D07",2023
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,TP HCM,7340301,Kế toán,23.0,"A00, A01, D01, D07",2023
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,TP HCM,7480101_WE2,Khoa học máy tính (CTLK với ĐH West of England) (2+2),21.0,"A00, A01",2023
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,TP HCM,7460108,Khoa học dữ liệu (Data Science),25.0,"A00, A01",2023
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,TP HCM,7480101,Khoa học máy tính,25.0,"A00, A01",2023
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,TP HCM,7310101,Kinh tế,23.25,"A00, A01, D01, D07",2023
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,TP HCM,7580201,Kỹ thuật xây dựng,18.0,"A00, A01, D07",2023
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,TP HCM,7520118,Kỹ thuật hệ thống công nghiệp,19.0,"A00, A01, D01",2023
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,TP HCM,7520207_SB,Kỹ thuật điện tử (CTLK với ĐH Suny Binghamton) (2+2),18.0,"A00, A01, B00, D01",2023
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,TP HCM,7520301,Kỹ thuật hóa học,20.0,"A00, A01, B00, D07",2023
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,TP HCM,7520121,Kỹ thuật không gian,21.0,"A00, A01, A02, D90",2023
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,TP HCM,7520212,Kỹ thuật y sinh,22.0,"A00, B00, B08, D07",2023
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,TP HCM,7510605,Logistics và Quản lý chuỗi cung ứng,25.25,"A00, A01, D01",2023
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,TP HCM,7520216,Ngành Kỹ thuật điều khiển & Tự động hóa,21.0,"A00, A01, B00, D01",2023
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,TP HCM,7520207,Ngành Kỹ thuật điện tử truyền thông,21.0,"A00, A01, B00, D01",2023
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,TP HCM,7220201,Ngôn ngữ Anh,25.0,"D01, D09, D14, D15",2023
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,TP HCM,7340101,Quản trị Kinh doanh,23.5,"A00, A01, D01, D07",2023
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,TP HCM,7580302,Quản lý xây dựng,18.0,"A00, A01, D01, D07",2023
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,TP HCM,7340101_SY,Quản trị kinh doanh (CTLK với ĐH Sydney) (2+2),21.0,"A00, A01, D01, D07",2023
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,TP HCM,7340101_AND,"Quản trị kinh doanh (Đại học Andrews, Hoa Kỳ) (4+0)",18.0,"A00, A01, D01, D07",2023
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,TP HCM,7340201,Tài chính – Ngân hàng,23.0,"A00, A01, D01, D07",2023
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,TP HCM,7460201,Thống kê,18.0,"A00, A01",2023
QSB,Đại học Bách khoa - Đại học Quốc gia TP HCM,TP HCM,141,Bảo dưỡng Công nghiệp,57.33,"A00, A01",2023
QSB,Đại học Bách khoa - Đại học Quốc gia TP HCM,TP HCM,268,Cơ Kỹ thuật - CLC Tăng cường Tiếng Nhật,59.77,"A00, A01",2023
QSB,Đại học Bách khoa - Đại học Quốc gia TP HCM,TP HCM,138,Cơ Kỹ thuật,60.65,"A00, A01",2023
QSB,Đại học Bách khoa - Đại học Quốc gia TP HCM,TP HCM,218,Công nghệ sinh học,63.05,"A00, B00, B08, D07",2023
QSB,Đại học Bách khoa - Đại học Quốc gia TP HCM,TP HCM,219,"Công nghệ Thực phẩm (CT Chất lượng cao, giảng dạy bằng tiếng Anh, học phí tương ứng)",61.12,"A00, B00, D07",2023
QSB,Đại học Bách khoa - Đại học Quốc gia TP HCM,TP HCM,106,Khoa học Máy tính; Kỹ thuật Máy tính; (Nhóm ngành),79.84,"A00, A01",2023
QSB,Đại học Bách khoa - Đại học Quốc gia TP HCM,TP HCM,266,"Khoa học Máy tính - (CLC tăng cường tiếng Nhật) (CT Chất lượng cao, tiên tiến)",66.76,"A00, A01",2023
QSB,Đại học Bách khoa - Đại học Quốc gia TP HCM,TP HCM,206,"Khoa học Máy tính (CT Chất lượng cao, giảng dạy bằng tiếng Anh, học phí tương ứng)",75.63,"A00, A01",2023
QSB,Đại học Bách khoa - Đại học Quốc gia TP HCM,TP HCM,229,Kĩ thuật vật liệu (chuyên ngành Kỹ thuật Vật liệu công nghệ cao),55.36,"A00, A01, D07",2023
QSB,Đại học Bách khoa - Đại học Quốc gia TP HCM,TP HCM,217,Kiến trúc (Kiến Trúc Cảnh Quan),59.36,"A00, A01",2023
QSB,Đại học Bách khoa - Đại học Quốc gia TP HCM,TP HCM,117,Kiến trúc,59.36,"A00, A01",2023
QSB,Đại học Bách khoa - Đại học Quốc gia TP HCM,TP HCM,210,"Kỹ thuật Cơ điện tử (CT Chất lượng cao, giảng dạy bằng tiếng Anh, học phí tương ứng)",62.28,"A00, A01",2023
QSB,Đại học Bách khoa - Đại học Quốc gia TP HCM,TP HCM,208,"Kỹ thuật Điện - Điện tử (CT Tiên tiến, giảng dạy bằng tiếng Anh, học phí tương ứng)",61.66,"A00, A01",2023
QSB,Đại học Bách khoa - Đại học Quốc gia TP HCM,TP HCM,109,Kỹ thuật Cơ khí; Kỹ thuật Cơ điện tử; (Nhóm ngành),58.49,"A00, A01",2023
QSB,Đại học Bách khoa - Đại học Quốc gia TP HCM,TP HCM,112,Kỹ thuật Dệt; Công nghệ Dệt may; (Nhóm ngành),57.3,"A00, A01",2023
QSB,Đại học Bách khoa - Đại học Quốc gia TP HCM,TP HCM,245,"Kỹ thuật Xây dựng Công trình Giao thông (CT Chất lượng cao, giảng dạy bằng tiếng Anh, học phí tương ứng)",59.94,"A00, A01",2023
QSB,Đại học Bách khoa - Đại học Quốc gia TP HCM,TP HCM,220,"Kỹ thuật Dầu khí (CT Chất lượng cao, giảng dạy bằng tiếng Anh, học phí tương ứng)",58.02,"A00, A01, D07",2023
QSB,Đại học Bách khoa - Đại học Quốc gia TP HCM,TP HCM,214,"Kỹ thuật Hóa học (CT Chất lượng cao, giảng dạy bằng tiếng Anh, học phí tương ứng)",60.93,"A00, B00, D07",2023
